,emphasized,actual,sentiment
2619,lovvvvvvvvvvvvve,love,1
2620,lovvvvvve,love,1
2621,lllllove,love,1
2622,lovvvvvvvvvve,love,1
2623,lovvvvvvvvvve,love,1
2624,loooooooove,love,1
2625,lovvvvvvvvvvve,love,1
2626,lovvvvvvvvvvvvve,love,1
2627,looooooooooooove,love,1
2628,loveeeeeeeeeeeee,love,1
2629,loove,love,1
2630,looove,love,1
2631,llllllove,love,1
2632,loveeeeeeee,love,1
2633,loveeeeeeeeeeeeeee,love,1
2634,lllllllllllllove,love,1
2635,loveeeeeeeeee,love,1
2636,looove,love,1
2637,loveeeeeeeeeee,love,1
2638,lovvvvvvvve,love,1
2639,lovvvvvvvvvve,love,1
2640,llllllove,love,1
2641,llllllllove,love,1
2642,lovvve,love,1
2643,lllllllllllllllove,love,1
2644,loveeeeeeeee,love,1
2645,lovvvvvvvvvvve,love,1
2646,loveeeeeee,love,1
2647,loooooooooooove,love,1
2648,lovve,love,1
2649,llllllllove,love,1
2650,loveeeee,love,1
2651,lovvvvvvvvvvve,love,1
2652,lovvvvvvvve,love,1
2653,lovvvvvvvvvvvvve,love,1
2654,llllllllllllllove,love,1
2655,loveeeeeeeee,love,1
2656,loveeeeeeeeee,love,1
2657,loveeeeeeeeeee,love,1
2658,loveeeeeeeeeee,love,1
2659,lllllllllllllllove,love,1
2660,lovve,love,1
2661,lllllllove,love,1
2662,lovvvvvvvvvvvvvve,love,1
2663,llove,love,1
2664,loooooooooooove,love,1
2665,loveeeeeeeeeee,love,1
2666,loveeeeeee,love,1
2667,llllove,love,1
2668,llllllllllllllove,love,1
2669,looooooooooove,love,1
2670,lovvve,love,1
2671,llllllllllllllove,love,1
2672,lllllllllllove,love,1
2673,loveeeeeee,love,1
2674,loooooooooove,love,1
2675,loveeeeeeeeeeeee,love,1
2676,lovve,love,1
2677,loveeeeeeeee,love,1
2678,lovee,love,1
2679,lovee,love,1
2680,loooooooove,love,1
2681,lovvvvvvvvve,love,1
2682,lovvvvvvvvvvve,love,1
2683,lovvve,love,1
2684,lovvve,love,1
2685,lovvvvvvvve,love,1
2686,llllllllllllllove,love,1
2687,loooooooove,love,1
2688,lllove,love,1
2689,loveeeeeeee,love,1
2690,lllove,love,1
2691,lllllllllove,love,1
2692,lovvvvvvvve,love,1
2693,loveeee,love,1
2694,loveeeeeeeeeeeeee,love,1
2695,loove,love,1
2696,lovvvvvvvvvvvve,love,1
2697,loooooooooooove,love,1
2698,loooooooooooooove,love,1
2699,looooooove,love,1
2700,loveeeeeeeeee,love,1
2701,loooooooooooooove,love,1
2702,llllllllllove,love,1
2703,loove,love,1
2704,loveeeeeeeeeeee,love,1
2705,loooooove,love,1
2706,lovvvvvvvvvve,love,1
2707,lovvvvvvvvvvvvve,love,1
2708,lovve,love,1
2709,lovvvvve,love,1
2710,lllllllllove,love,1
2711,lllllove,love,1
2712,lovvvvvvvvvvvvvvve,love,1
2713,loveeeeeeeeeeeeee,love,1
2714,loveeeeeeeeeeeeee,love,1
2715,loooooooooooove,love,1
2716,loveeeeeeeee,love,1
2717,loveeeeeeeeeeee,love,1
2718,lovvvvvvvvvvvvvvve,love,1
2719,loveeeeeeee,love,1
2720,loooooooooove,love,1
2721,loooooooooove,love,1
2722,lllllllllllllove,love,1
2723,lovvvvvvvvvvvvvvve,love,1
2724,loveee,love,1
2725,loooooove,love,1
2726,llove,love,1
2727,looooove,love,1
2728,loveeeeeeeeeee,love,1
2729,lovvvvvvvvvvvvvve,love,1
2730,llllllllllllllove,love,1
2731,lovvvvvvvvvvvvvve,love,1
2732,lovvvvve,love,1
2733,lllllllove,love,1
2734,loveeeeeeeeeeee,love,1
2735,lovvvvvvvvvvvve,love,1
2736,lovvvve,love,1
2737,looooooooove,love,1
2738,loveeeeeeeee,love,1
2739,loveeeeeeeeeeeeee,love,1
2740,llllllllllllllove,love,1
2741,lovvvvvvve,love,1
2742,lovee,love,1
2743,lllllllllllllove,love,1
2744,loooooooooove,love,1
2745,lovvve,love,1
2746,lovvvvvve,love,1
2747,looove,love,1
2748,lovvvvvvvvvvvvvve,love,1
2749,lovvve,love,1
2750,lovvvvvvvvvvvvvvve,love,1
2751,lovvvvvvvvvve,love,1
2752,looooooooooooooove,love,1
2753,loooove,love,1
2754,loveeeeeeee,love,1
2755,looooooooooove,love,1
2756,lovvvvvvvve,love,1
2757,llllllllllllove,love,1
2758,lovvvvvvvvvvvvvve,love,1
2759,lovve,love,1
2760,lovvve,love,1
2761,looooooove,love,1
2762,lllllllove,love,1
2763,lllove,love,1
2764,lovvvvvvve,love,1
2765,lllove,love,1
2766,looooooooooove,love,1
2767,loove,love,1
2768,lovvvvvve,love,1
2769,llllllllllllove,love,1
2770,loveeeeee,love,1
2771,llove,love,1
2772,lovvvvvve,love,1
2773,llllllove,love,1
2774,lllllove,love,1
2775,lovvvvvvvvvvvve,love,1
2776,lovvve,love,1
2777,lovvvvvvvvvvvve,love,1
2778,looove,love,1
2779,loveeeeeee,love,1
2780,llllllove,love,1
2781,loveeeeeeeeeeeeee,love,1
2782,lovvvvvvvvvvvvvve,love,1
2783,lovvvvvvvvvvve,love,1
2784,loveeeeeeeeeeeee,love,1
2785,lovvvvvvvvve,love,1
2786,looooooooooove,love,1
2787,looooooove,love,1
2788,llllove,love,1
2789,looooooove,love,1
2790,loveeeeee,love,1
2791,looove,love,1
2792,loveeeeeeee,love,1
2793,loveeeeeeeeeeee,love,1
2794,lovvvve,love,1
2795,loveeee,love,1
2796,lllllllllllllllove,love,1
2797,llllllllllllove,love,1
2798,looooooooooooooove,love,1
2799,looooooooooooove,love,1
2800,lovvvvvvvvvvve,love,1
2801,lllllove,love,1
2802,loveeeeeeeee,love,1
2803,loveeeeeeeeeeeeeee,love,1
2804,lovvvve,love,1
2805,lovvvve,love,1
2806,lovvvvvvve,love,1
2807,loooooove,love,1
2808,looooooooove,love,1
2809,loooooooooooooove,love,1
2810,loveeeeeeeeee,love,1
2811,looove,love,1
2812,lovvvve,love,1
2813,lllllllove,love,1
2814,llllllllove,love,1
2815,lovvvvvvvvvvvvve,love,1
2816,lovvvvve,love,1
2817,lllllllove,love,1
2818,lovvvvvvvvvvvvvve,love,1
2819,lllllllllllove,love,1
2820,loveeeeee,love,1
2821,loooooooooove,love,1
2822,loooove,love,1
2823,lovvvvvvvvvvvve,love,1
2824,loooooove,love,1
2825,loooooooooooove,love,1
2826,loveee,love,1
2827,loveeeeee,love,1
2828,llllllllllllllove,love,1
2829,loveeeee,love,1
2830,loooooove,love,1
2831,looooooove,love,1
2832,looooooove,love,1
2833,lllllllllllllllove,love,1
2834,lovvvvvvvvvvve,love,1
2835,lovvvvve,love,1
2836,loveeeeeeeeeeeeeee,love,1
2837,lovvvvvvvvvve,love,1
2838,loveeeeeee,love,1
2839,looooooooove,love,1
2840,lovvvvvvvvvvvvve,love,1
2841,lllllllllllove,love,1
2842,looooooooooooooove,love,1
2843,loveeeeeeeeeeee,love,1
2844,loveeeeeeeee,love,1
2845,llllllove,love,1
2846,lllllllllove,love,1
2847,lovvvvvve,love,1
2848,loveeeee,love,1
2849,loveee,love,1
2850,lllllllllove,love,1
2851,lovvvvvvvvvvvvvve,love,1
2852,lllove,love,1
2853,loooooooooooooove,love,1
2854,llllllllllllove,love,1
2855,llllllllove,love,1
2856,lovvvvvvvvvvvvve,love,1
2857,lllove,love,1
2858,lllllllllllllllove,love,1
2859,llllllove,love,1
2860,lllllllllllllllove,love,1
2861,lovve,love,1
2862,loveeeeeeeeeeeeee,love,1
2863,loooooove,love,1
2864,loooooooooooove,love,1
2865,loveeee,love,1
2866,looove,love,1
2867,lovvvvve,love,1
2868,looooooooove,love,1
2869,lovvvve,love,1
2870,loveeeeeeeeeeeeee,love,1
2871,lovvvvvvve,love,1
2872,looooooooooooove,love,1
2873,llove,love,1
2874,lovvvve,love,1
2875,lllllllllllove,love,1
2876,lllllove,love,1
2877,lovvve,love,1
2878,loveeeeeeeeee,love,1
2879,llllove,love,1
2880,lllllllllove,love,1
2881,llllllllllllove,love,1
2882,loveeeeeeeeee,love,1
2883,llllllllllllove,love,1
2884,lllllllove,love,1
2885,loveeee,love,1
2886,looooooooove,love,1
2887,llllllove,love,1
2888,llllllove,love,1
2889,loveeeeeeee,love,1
2890,lovvvvvvve,love,1
2891,llove,love,1
2892,lovvvvvvvvvvvvvvve,love,1
2893,loooooooooove,love,1
2894,lovee,love,1
2895,lllove,love,1
2896,loooove,love,1
2897,loveeeeeeeeeeeee,love,1
2898,lovvvve,love,1
2899,lovvvvvvvvvve,love,1
2900,lovvvvvvvvvve,love,1
2901,loooooooooooove,love,1
2902,loooooooove,love,1
2903,loooove,love,1
2904,loveeeee,love,1
2905,llllllllllllove,love,1
2906,loveeeeeee,love,1
2907,looooooooooooove,love,1
2908,loveeeeeeeeeee,love,1
2909,loooooooooooooove,love,1
2910,loveeeeeeeeeee,love,1
2911,lovvvvvvvvve,love,1
2912,loveeeee,love,1
2913,loveeeee,love,1
2914,loveeeeeeeee,love,1
2915,loooooove,love,1
2916,llove,love,1
2917,llllove,love,1
2918,looooooooooooove,love,1
2919,loveeeeeeeeeeee,love,1
2920,loveeeeeeee,love,1
2921,loveeee,love,1
2922,lovvvvve,love,1
2923,llllllllove,love,1
2924,llllllllove,love,1
2925,loveeeeeeeeeeeeeee,love,1
2926,lovvve,love,1
2927,lllllllllllove,love,1
2928,looooooooooooove,love,1
2929,lllllllllove,love,1
2930,lllllllllllove,love,1
2931,lovvvvvvvvvvvvvve,love,1
2932,llllllllllove,love,1
2933,lovvvvvvvvvvvve,love,1
2934,lovvvvvvvve,love,1
2935,lllove,love,1
2936,loveeeeeeeeeeeeeee,love,1
2937,lovvvvvvvvvve,love,1
2938,llllllllllllllove,love,1
2939,loveeeeee,love,1
2940,lovvvvvvvvvvvve,love,1
2941,lovvvvve,love,1
2942,looooooooooooove,love,1
2943,loooooove,love,1
2944,lovvvvvvvve,love,1
2945,lllllllllllllllove,love,1
2946,loveeee,love,1
2947,looooooove,love,1
2948,lovvvvvve,love,1
2949,looooooooove,love,1
2950,lovvvvvve,love,1
2951,looooooooove,love,1
2952,loveeeeeeeeeeeeeee,love,1
2953,loooooooooooooove,love,1
2954,lovvvvvvvvvvvvvvve,love,1
2955,loooooooooove,love,1
2956,loveeeeee,love,1
2957,llllllllove,love,1
2958,lovee,love,1
2959,lovve,love,1
2960,lllllllove,love,1
2961,lovvvvvvvvvvve,love,1
2962,lovvvvve,love,1
2963,loveee,love,1
2964,loveeeeee,love,1
2965,looove,love,1
2966,lllllllllllove,love,1
2967,lllllove,love,1
2968,lovve,love,1
2969,looooooooooove,love,1
2970,lovvvvvve,love,1
2971,loveeeeee,love,1
2972,loooooove,love,1
2973,lovvvvvvvvvvvve,love,1
2974,loveeee,love,1
2975,lovvvvvvvvve,love,1
2976,lllove,love,1
2977,looooooooooooove,love,1
2978,looove,love,1
2979,loooooooove,love,1
2980,looooooooove,love,1
2981,llllllllllllove,love,1
2982,lovvvvvvvve,love,1
2983,loooooooooooooove,love,1
2984,lovvve,love,1
2985,looooooove,love,1
2986,loooooove,love,1
2987,loveeeeeeee,love,1
2988,lllllllllllllllove,love,1
2989,llllllllllove,love,1
2990,lllllllllllllove,love,1
2991,lllllllllllllove,love,1
2992,loooooove,love,1
2993,lllllllove,love,1
2994,loveeeeeeeeeee,love,1
2995,lovvvvvvvvvve,love,1
2996,loove,love,1
2997,llllllllllllove,love,1
2998,lovvvvvvvvvvvvve,love,1
2999,llllllllllove,love,1
3000,coolllll,cool,1
3001,cooooooool,cool,1
3002,cccccccccccccool,cool,1
3003,coool,cool,1
3004,cccool,cool,1
3005,coollllll,cool,1
3006,coollllll,cool,1
3007,cccccccccccool,cool,1
3008,coooooooooool,cool,1
3009,cooooool,cool,1
3010,cooooooooooooooool,cool,1
3011,cooooooooooool,cool,1
3012,ccccccccccool,cool,1
3013,coooool,cool,1
3014,cooooooool,cool,1
3015,cooooooooool,cool,1
3016,coollllllllllllll,cool,1
3017,coollll,cool,1
3018,coooooooooool,cool,1
3019,cccccccccccccool,cool,1
3020,cccccool,cool,1
3021,coooooool,cool,1
3022,cooooooooooool,cool,1
3023,cccccool,cool,1
3024,cooooooooooooool,cool,1
3025,cooool,cool,1
3026,ccccccccool,cool,1
3027,cccccccool,cool,1
3028,cooooooooool,cool,1
3029,cooooooooool,cool,1
3030,coollllll,cool,1
3031,coooool,cool,1
3032,coollllllllll,cool,1
3033,cooooooool,cool,1
3034,coolllllllll,cool,1
3035,ccccccccool,cool,1
3036,coooool,cool,1
3037,coolllllllllll,cool,1
3038,cooooooooooool,cool,1
3039,ccool,cool,1
3040,cooooooooooooool,cool,1
3041,cooooooooooooool,cool,1
3042,coooool,cool,1
3043,cooooooooooooooool,cool,1
3044,coollll,cool,1
3045,cooooooool,cool,1
3046,coollll,cool,1
3047,ccccccccccccool,cool,1
3048,coooooool,cool,1
3049,cooooool,cool,1
3050,cooool,cool,1
3051,coolllllllllllll,cool,1
3052,coolllllllllllllll,cool,1
3053,coool,cool,1
3054,coolllll,cool,1
3055,coooooooooooool,cool,1
3056,cooooooooooooool,cool,1
3057,coooooool,cool,1
3058,cccccccccool,cool,1
3059,ccccccccccccool,cool,1
3060,cccccool,cool,1
3061,coooooooool,cool,1
3062,coooooooool,cool,1
3063,cccccccccccccccool,cool,1
3064,cccccccccccccccool,cool,1
3065,coooooooool,cool,1
3066,coooooooooooool,cool,1
3067,cooooooooooooool,cool,1
3068,coollllllllllllll,cool,1
3069,coooool,cool,1
3070,coollllllllllll,cool,1
3071,cccccool,cool,1
3072,cooooooooooool,cool,1
3073,ccccccccool,cool,1
3074,cooooooooooooool,cool,1
3075,cooooooool,cool,1
3076,coolllllllllllllll,cool,1
3077,cooooooooooooooool,cool,1
3078,ccccccccool,cool,1
3079,coollllllllllllll,cool,1
3080,cooooooool,cool,1
3081,coooool,cool,1
3082,coolllllllllll,cool,1
3083,ccool,cool,1
3084,cooooooooooooooool,cool,1
3085,coooooooooooool,cool,1
3086,cooll,cool,1
3087,cooooooooooooooool,cool,1
3088,coooooooooool,cool,1
3089,coool,cool,1
3090,cooooooooooool,cool,1
3091,coolllllllllllll,cool,1
3092,coooooooooool,cool,1
3093,coooooool,cool,1
3094,cooooooool,cool,1
3095,cooooooooooool,cool,1
3096,cccccccccool,cool,1
3097,coooooooooool,cool,1
3098,ccccccccccccccool,cool,1
3099,coollllll,cool,1
3100,cooooooooooooooool,cool,1
3101,cccool,cool,1
3102,ccccool,cool,1
3103,coooool,cool,1
3104,coool,cool,1
3105,cooooooooooooool,cool,1
3106,cooooooooooooool,cool,1
3107,coolllllllllllllll,cool,1
3108,coolllllll,cool,1
3109,ccool,cool,1
3110,ccccool,cool,1
3111,cooooooooool,cool,1
3112,coollllllllll,cool,1
3113,cooooool,cool,1
3114,cccool,cool,1
3115,coooooooooooool,cool,1
3116,cooooooooool,cool,1
3117,cooooooooooooool,cool,1
3118,cccccccccccool,cool,1
3119,coooooooooool,cool,1
3120,cooooooool,cool,1
3121,coooool,cool,1
3122,coolllllll,cool,1
3123,cccccccool,cool,1
3124,ccccccccccccccool,cool,1
3125,cccccccccccccool,cool,1
3126,cooooooooool,cool,1
3127,ccccccccccccccool,cool,1
3128,coolllllllllllll,cool,1
3129,ccccccccccool,cool,1
3130,cooooooooooool,cool,1
3131,cooooooooooool,cool,1
3132,cooooool,cool,1
3133,ccccccccccccccool,cool,1
3134,coooool,cool,1
3135,cccccool,cool,1
3136,coooooool,cool,1
3137,cccccccccccool,cool,1
3138,coooool,cool,1
3139,coooooooool,cool,1
3140,coolllllllll,cool,1
3141,coooooooool,cool,1
3142,coolllllllll,cool,1
3143,cooooooooooooooool,cool,1
3144,coolllllllllll,cool,1
3145,ccccccccccccool,cool,1
3146,coooooool,cool,1
3147,coollll,cool,1
3148,cooooool,cool,1
3149,coooooool,cool,1
3150,cooooooooooool,cool,1
3151,coooool,cool,1
3152,cooooooooool,cool,1
3153,cooooooooooooooool,cool,1
3154,cooooooooool,cool,1
3155,ccccccool,cool,1
3156,cooooooooooooool,cool,1
3157,ccccccccool,cool,1
3158,coooooool,cool,1
3159,coolllllllllll,cool,1
3160,cooooool,cool,1
3161,coollllllllll,cool,1
3162,coollllllll,cool,1
3163,ccccccccccccool,cool,1
3164,cooooooool,cool,1
3165,coooooooooooooool,cool,1
3166,coolllllllll,cool,1
3167,cooool,cool,1
3168,cccccccccccool,cool,1
3169,cccccccccccccccool,cool,1
3170,cccccccccccccool,cool,1
3171,cooooooooooooooool,cool,1
3172,ccccccccool,cool,1
3173,ccccccccool,cool,1
3174,ccccccccccccccool,cool,1
3175,cooool,cool,1
3176,coooooooooool,cool,1
3177,cccool,cool,1
3178,ccccccccccccccool,cool,1
3179,cooooooooooool,cool,1
3180,coooooooool,cool,1
3181,coooooooooooool,cool,1
3182,cccccccccool,cool,1
3183,coooooooool,cool,1
3184,coollllllllll,cool,1
3185,coolll,cool,1
3186,coollllllllllllll,cool,1
3187,cooooooooooool,cool,1
3188,cooooool,cool,1
3189,coooooooool,cool,1
3190,ccccccool,cool,1
3191,coool,cool,1
3192,coolllllllllllll,cool,1
3193,coollll,cool,1
3194,coollll,cool,1
3195,cooooooooool,cool,1
3196,ccool,cool,1
3197,coolllllllllllllll,cool,1
3198,cooooooooooooool,cool,1
3199,cooooooooooooool,cool,1
3200,cooooooool,cool,1
3201,coooool,cool,1
3202,ccccccccool,cool,1
3203,cooool,cool,1
3204,coolllllllll,cool,1
3205,coolll,cool,1
3206,ccccccccccool,cool,1
3207,coool,cool,1
3208,ccccccccccccccool,cool,1
3209,coooooooooooooool,cool,1
3210,cooooooooool,cool,1
3211,coolllllll,cool,1
3212,cooooooool,cool,1
3213,cooooooooooooooool,cool,1
3214,cccool,cool,1
3215,cccool,cool,1
3216,coooooooooooooool,cool,1
3217,cccccccool,cool,1
3218,coolllllllllllll,cool,1
3219,coool,cool,1
3220,coooooooooool,cool,1
3221,coolllllllllllll,cool,1
3222,coollllll,cool,1
3223,coolll,cool,1
3224,coooooooool,cool,1
3225,coolllll,cool,1
3226,cooool,cool,1
3227,cooool,cool,1
3228,cooooool,cool,1
3229,ccccccccccccccool,cool,1
3230,ccccccccccool,cool,1
3231,cooooooooooooool,cool,1
3232,cooooooool,cool,1
3233,coolll,cool,1
3234,cooooooooooool,cool,1
3235,cooooooooooool,cool,1
3236,ccccccccccccccool,cool,1
3237,cooooooooooooool,cool,1
3238,coollll,cool,1
3239,cooooooool,cool,1
3240,coollllll,cool,1
3241,cccccccccool,cool,1
3242,ccool,cool,1
3243,coollllllllllll,cool,1
3244,coolllllll,cool,1
3245,cccccccccool,cool,1
3246,coolllllllllll,cool,1
3247,coollllllllll,cool,1
3248,cooooooooool,cool,1
3249,cooooooooool,cool,1
3250,coolllllllll,cool,1
3251,cooooooooooooooool,cool,1
3252,coollll,cool,1
3253,cooooooool,cool,1
3254,coooooooooooool,cool,1
3255,cooooool,cool,1
3256,coolll,cool,1
3257,cooooooooool,cool,1
3258,cooooool,cool,1
3259,coooooooooooooool,cool,1
3260,ccccccccool,cool,1
3261,cooooooooooooool,cool,1
3262,ccccccool,cool,1
3263,coooooooooooool,cool,1
3264,cooooool,cool,1
3265,cooooool,cool,1
3266,coooooool,cool,1
3267,ccool,cool,1
3268,ccccccccccccool,cool,1
3269,coollllllll,cool,1
3270,coollllllllllll,cool,1
3271,coooooooool,cool,1
3272,cooooool,cool,1
3273,cccccool,cool,1
3274,coooooooooooool,cool,1
3275,coooooooooooool,cool,1
3276,cooooooooool,cool,1
3277,cccccccool,cool,1
3278,coooool,cool,1
3279,ccccccccccccool,cool,1
3280,cccccool,cool,1
3281,cooooooooooool,cool,1
3282,cooooooooooooool,cool,1
3283,coool,cool,1
3284,ccccccccccool,cool,1
3285,coooooooooool,cool,1
3286,cooooooool,cool,1
3287,cooooooooool,cool,1
3288,cccccool,cool,1
3289,coolllll,cool,1
3290,coollllllllllllll,cool,1
3291,coooooooooool,cool,1
3292,coooooooool,cool,1
3293,coooooooooooool,cool,1
3294,cccool,cool,1
3295,coollllllllllllll,cool,1
3296,cccccccccccool,cool,1
3297,cooooool,cool,1
3298,cooooooooooool,cool,1
3299,ccccccccool,cool,1
3300,cccccccool,cool,1
3301,coollllll,cool,1
3302,coollll,cool,1
3303,cooooooool,cool,1
3304,coollllllll,cool,1
3305,coolllllllllllll,cool,1
3306,cooooooooooooooool,cool,1
3307,coollllllllllll,cool,1
3308,cccccccccool,cool,1
3309,ccccool,cool,1
3310,coooooooooool,cool,1
3311,cooooooool,cool,1
3312,coolllllllllllll,cool,1
3313,coollllllllllll,cool,1
3314,coool,cool,1
3315,cooooooool,cool,1
3316,cooooooool,cool,1
3317,coollllllllllllll,cool,1
3318,cooooooooooooooool,cool,1
3319,ccccccccccccccool,cool,1
3320,cooll,cool,1
3321,coollllll,cool,1
3322,cooooooooool,cool,1
3323,coolllllllllllll,cool,1
3324,cooooooooooooool,cool,1
3325,coolllllllll,cool,1
3326,cooool,cool,1
3327,cooooooooool,cool,1
3328,coolllll,cool,1
3329,cccccccccool,cool,1
3330,coollllllllllll,cool,1
3331,coolll,cool,1
3332,cccool,cool,1
3333,coooool,cool,1
3334,cooooooooooooooool,cool,1
3335,coooooool,cool,1
3336,cooool,cool,1
3337,ccccccccool,cool,1
3338,cccccool,cool,1
3339,coooooool,cool,1
3340,ccccccccccccccool,cool,1
3341,coool,cool,1
3342,ccool,cool,1
3343,coooool,cool,1
3344,coooool,cool,1
3345,cccccccccccool,cool,1
3346,coollll,cool,1
3347,cooooooooooooooool,cool,1
3348,cooooooooooooool,cool,1
3349,coollll,cool,1
3350,cooooooooool,cool,1
3351,cccool,cool,1
3352,cooooooooooool,cool,1
3353,coooooooooool,cool,1
3354,cccccccccool,cool,1
3355,cccccccccccccool,cool,1
3356,ccccccccccccccool,cool,1
3357,coollllllll,cool,1
3358,cooool,cool,1
3359,coooooooooool,cool,1
3360,coolllllllll,cool,1
3361,coooool,cool,1
3362,ccool,cool,1
3363,ccool,cool,1
3364,coolllllllllll,cool,1
3365,cccccool,cool,1
3366,ccccccccccccccool,cool,1
3367,ccccccccool,cool,1
3368,coooooool,cool,1
3369,coooool,cool,1
3370,cooooooool,cool,1
3371,cooooooooooooool,cool,1
3372,cooooooooooool,cool,1
3373,coool,cool,1
3374,coool,cool,1
3375,cccccccccool,cool,1
3376,coooooool,cool,1
3377,cccccool,cool,1
3378,cccccccccccccccool,cool,1
3379,coollllll,cool,1
3380,cooooooool,cool,1
3381,coollllllllllll,cool,1
3382,cccccccccccool,cool,1
3383,cooooooooooooool,cool,1
3384,cccccccool,cool,1
3385,cccccccccccool,cool,1
3386,coooooooooool,cool,1
3387,coollllll,cool,1
3388,coooooooooooool,cool,1
3389,coolllllllllllll,cool,1
3390,cooooool,cool,1
3391,cooooooooooool,cool,1
3392,cooooool,cool,1
3393,cccccool,cool,1
3394,ccool,cool,1
3395,ccool,cool,1
3396,coooooool,cool,1
3397,ccccccccccccool,cool,1
3398,cooooooooool,cool,1
3399,cooool,cool,1
3400,coooooooooool,cool,1
3401,coolll,cool,1
3402,coollllllllllll,cool,1
3403,ccccccool,cool,1
3404,cooooooooooool,cool,1
3405,coollllllll,cool,1
3406,cooool,cool,1
3407,coolllllll,cool,1
3408,coooooooooooool,cool,1
3409,cooooooooooooooool,cool,1
3410,coollllllllll,cool,1
3411,cooooooool,cool,1
3412,coolllllllll,cool,1
3413,cccccccccool,cool,1
3414,coooooooooooool,cool,1
3415,coool,cool,1
3416,cooooooooooool,cool,1
3417,coolllllllllllllll,cool,1
3418,coolllllllll,cool,1
3419,coollllllllllll,cool,1
3420,cccccccool,cool,1
3421,coollllllll,cool,1
3422,cooll,cool,1
3423,coolll,cool,1
3424,coooooool,cool,1
3425,ccccccccool,cool,1
3426,ccccool,cool,1
3427,cccccccccccool,cool,1
3428,ccccool,cool,1
3429,coooooooooool,cool,1
3430,cooooooooooooool,cool,1
3431,cooooool,cool,1
3432,coooool,cool,1
3433,cooool,cool,1
3434,cooooooooooool,cool,1
3435,coolllllllllllllll,cool,1
3436,coooooool,cool,1
3437,coool,cool,1
3438,coooooooooooool,cool,1
3439,coooooooooooool,cool,1
3440,coool,cool,1
3441,coolllll,cool,1
3442,cooll,cool,1
3443,coooooooool,cool,1
3444,cccccccccool,cool,1
3445,coollllllllllll,cool,1
3446,coollllll,cool,1
3447,coooooooool,cool,1
3448,cooooooooool,cool,1
3449,coolllllllllll,cool,1
3450,coolllllll,cool,1
3451,ccccool,cool,1
3452,cooooooool,cool,1
3453,ccccool,cool,1
3454,coollllllllll,cool,1
3455,coooool,cool,1
3456,coollllllllll,cool,1
3457,cooooooooooooool,cool,1
3458,cccccccccool,cool,1
3459,cooooool,cool,1
3460,cccccool,cool,1
3461,coollllll,cool,1
3462,cooooooooooooool,cool,1
3463,coooool,cool,1
3464,cooooooooooooooool,cool,1
3465,coolllllllll,cool,1
3466,coollllllllllllll,cool,1
3467,coollll,cool,1
3468,cccccccccccool,cool,1
3469,coooool,cool,1
3470,coool,cool,1
3471,coolllllll,cool,1
3472,coolllllllll,cool,1
3473,coollllllllllllll,cool,1
3474,coollllllll,cool,1
3475,coooool,cool,1
3476,coooool,cool,1
3477,coollllll,cool,1
3478,coollllllllllll,cool,1
3479,coolll,cool,1
3480,coollllllllll,cool,1
3481,cooooooooooool,cool,1
3482,cccccccccccool,cool,1
3483,ccccccool,cool,1
3484,coolllllllllllllll,cool,1
3485,coool,cool,1
3486,coooooooooooool,cool,1
3487,coooooooooooool,cool,1
3488,coooooooooool,cool,1
3489,coolll,cool,1
3490,cooooooooooooool,cool,1
3491,cooooooool,cool,1
3492,cooooooooooool,cool,1
3493,cooooooooooooool,cool,1
3494,coollllllllllllll,cool,1
3495,coooooool,cool,1
3496,coool,cool,1
3497,cooooool,cool,1
3498,cooll,cool,1
3499,coool,cool,1
3500,ccccccccool,cool,1
3501,coollllllll,cool,1
3502,cooll,cool,1
3503,coool,cool,1
3504,coooooooooooooool,cool,1
3505,cooooooool,cool,1
3506,cccccool,cool,1
3507,cooooooooooooooool,cool,1
3508,cooool,cool,1
3509,cooooooooooool,cool,1
3510,cooooooool,cool,1
3511,coollllll,cool,1
3512,cccccccccccool,cool,1
3513,coooool,cool,1
3514,cooooooooool,cool,1
3515,coooooooool,cool,1
3516,cccccccccccccool,cool,1
3517,coooooooooooooool,cool,1
3518,cooooooool,cool,1
3519,coooooool,cool,1
3520,coolllllll,cool,1
3521,cccool,cool,1
3522,cccool,cool,1
3523,cooooooooooooool,cool,1
3524,cooooooooool,cool,1
3525,coollllllllllll,cool,1
3526,cccool,cool,1
3527,ccccccool,cool,1
3528,coooooooooool,cool,1
3529,cooool,cool,1
3530,cooooooooooooooool,cool,1
3531,ccccccccccccccool,cool,1
3532,cooool,cool,1
3533,cooooooooooool,cool,1
3534,ccccccccccccccool,cool,1
3535,coooooooooooool,cool,1
3536,coooooooooool,cool,1
3537,cooooooooooool,cool,1
3538,cooooooooooooool,cool,1
3539,coolll,cool,1
3540,ccccccccool,cool,1
3541,cooooooooooooooool,cool,1
3542,coool,cool,1
3543,coooooooooooooool,cool,1
3544,coooooooooooool,cool,1
3545,cccccccccccool,cool,1
3546,coollllllllllllll,cool,1
3547,ccccccccccccccool,cool,1
3548,coool,cool,1
3549,cccccccccccccccool,cool,1
3550,cooooooooooooooool,cool,1
3551,coollllllll,cool,1
3552,coolllllllllllll,cool,1
3553,cccccool,cool,1
3554,coolllllll,cool,1
3555,cooooooooooooool,cool,1
3556,cooll,cool,1
3557,cooooooooool,cool,1
3558,cooooooool,cool,1
3559,cooooool,cool,1
3560,coooool,cool,1
