,emphasized,actual,sentiment
1921,beautifullllllllll,beautiful,1
1922,beautiiiiiiiiiiiiiiful,beautiful,1
1923,beautttttttttiful,beautiful,1
1924,beautifuuuuuuuuul,beautiful,1
1925,beauttiful,beautiful,1
1926,beautifuuuuuuul,beautiful,1
1927,bbbbbbbeautiful,beautiful,1
1928,beauuuuuuuuuutiful,beautiful,1
1929,beeeeautiful,beautiful,1
1930,beautttttttttiful,beautiful,1
1931,beeeeeeautiful,beautiful,1
1932,beautiffffful,beautiful,1
1933,beauuuuuutiful,beautiful,1
1934,beautttttttttttttttiful,beautiful,1
1935,beautifuuul,beautiful,1
1936,beautifffffful,beautiful,1
1937,beautifulllllll,beautiful,1
1938,beeeeeeeeeautiful,beautiful,1
1939,beautifulllllll,beautiful,1
1940,beautiffffffffffffffful,beautiful,1
1941,beautifullllllllll,beautiful,1
1942,beeeeeeeeeautiful,beautiful,1
1943,beeeeautiful,beautiful,1
1944,bbbbeautiful,beautiful,1
1945,beaaaaaaaaaaaaaautiful,beautiful,1
1946,beaaaaautiful,beautiful,1
1947,bbbbbbbbbbeautiful,beautiful,1
1948,beauttttiful,beautiful,1
1949,beauuuuuuuuuuuuuuutiful,beautiful,1
1950,beautttttttttiful,beautiful,1
1951,beautiiiiiiiiiiiiful,beautiful,1
1952,beauttiful,beautiful,1
1953,beauuuuuuuuuuuutiful,beautiful,1
1954,beeeeeeeeeautiful,beautiful,1
1955,beauuutiful,beautiful,1
1956,beautiiiiiiiiiiiiiful,beautiful,1
1957,beeeeeeeeeeeautiful,beautiful,1
1958,beautiiiiiiiiiiful,beautiful,1
1959,beautttiful,beautiful,1
1960,beautifful,beautiful,1
1961,bbeautiful,beautiful,1
1962,beautifulllll,beautiful,1
1963,beauuuuutiful,beautiful,1
1964,beaaaaaaaaaaaaaautiful,beautiful,1
1965,bbbbbbbbbbbbbbeautiful,beautiful,1
1966,bbbbbbeautiful,beautiful,1
1967,beautiffffffful,beautiful,1
1968,beautiffffffful,beautiful,1
1969,beautifffffffffffffful,beautiful,1
1970,beautiffffffffffffful,beautiful,1
1971,beeeeeeeeeautiful,beautiful,1
1972,beaaaaaautiful,beautiful,1
1973,bbbbbbbbbbbbeautiful,beautiful,1
1974,beeeeeeeautiful,beautiful,1
1975,beautifullllllllllll,beautiful,1
1976,beauuuuuuuuuuuuutiful,beautiful,1
1977,beautifffful,beautiful,1
1978,beauuuuuuuuuuuuutiful,beautiful,1
1979,beauuuuuuuuuuutiful,beautiful,1
1980,bbeautiful,beautiful,1
1981,beeeeeeeeeeeeeautiful,beautiful,1
1982,bbbbbbbbbbbbbbeautiful,beautiful,1
1983,beaaaaaaaautiful,beautiful,1
1984,beeeeeeeeeeeeautiful,beautiful,1
1985,beautiiiiiiiiiiful,beautiful,1
1986,beautifullllllllll,beautiful,1
1987,beauuuuuuuuuuuuuuutiful,beautiful,1
1988,beauutiful,beautiful,1
1989,bbeautiful,beautiful,1
1990,bbbbbbeautiful,beautiful,1
1991,beautiiiiiiful,beautiful,1
1992,beautifullllllll,beautiful,1
1993,beauttttiful,beautiful,1
1994,beautiffffffful,beautiful,1
1995,beauttttttttiful,beautiful,1
1996,beeeeeeeeeeeeautiful,beautiful,1
1997,beautifullllllllll,beautiful,1
1998,beaaaaaaaaaaaautiful,beautiful,1
1999,beaaaaaaaaaaaaautiful,beautiful,1
2000,lovvvvve,love,1
2001,lllllllllllove,love,1
2002,lovvvvvvve,love,1
2003,llllllove,love,1
2004,lovee,love,1
2005,loveeeeee,love,1
2006,llllllllllove,love,1
2007,looooooooooove,love,1
2008,lovvvvvvvvve,love,1
2009,llllllllllllove,love,1
2010,lovvvvvvve,love,1
2011,lovvve,love,1
2012,loveee,love,1
2013,looooove,love,1
2014,looove,love,1
2015,loveeeeeeeeeeee,love,1
2016,lllllllllllove,love,1
2017,loooooooooooooove,love,1
2018,looove,love,1
2019,lovvvvve,love,1
2020,lllllllllllove,love,1
2021,loveeeeeeeeee,love,1
2022,lovvvvvvvvvvvve,love,1
2023,lllllllllllllllove,love,1
2024,lovvvvvvvvvvvvvvve,love,1
2025,loooove,love,1
2026,lovvvvvve,love,1
2027,lovvvve,love,1
2028,loveeee,love,1
2029,lllllove,love,1
2030,llllllllllove,love,1
2031,loveeeeeeeeeeee,love,1
2032,loveeeeeeee,love,1
2033,llllllove,love,1
2034,lovvvvvvvvvve,love,1
2035,loveeee,love,1
2036,lovvvvvvvve,love,1
2037,loooooooove,love,1
2038,lovvvve,love,1
2039,lovvvvvvvvvvvve,love,1
2040,lovee,love,1
2041,loveeeeeee,love,1
2042,looooooooooooove,love,1
2043,lovvvvvvvvvvve,love,1
2044,llllove,love,1
2045,loveeeeeeee,love,1
2046,llllove,love,1
2047,lllllove,love,1
2048,loveeeeeeeeeeeeee,love,1
2049,lovvve,love,1
2050,loveeeeeeee,love,1
2051,llllove,love,1
2052,lllllllllllove,love,1
2053,loooooooooooooove,love,1
2054,loveeeee,love,1
2055,looooooooooooooove,love,1
2056,lovee,love,1
2057,loveeeeeeeeeeeeee,love,1
2058,llllllllove,love,1
2059,loveeeeee,love,1
2060,lllllllllllllove,love,1
2061,looooove,love,1
2062,loveeeeeeee,love,1
2063,looooooooooooooove,love,1
2064,loooooooooooooove,love,1
2065,lovvvvvvvvvvvvvvve,love,1
2066,lovvvvvve,love,1
2067,llllove,love,1
2068,loveeeeeeeee,love,1
2069,lovvvve,love,1
2070,loooooooooooooove,love,1
2071,llllllove,love,1
2072,loveeeeeee,love,1
2073,lllllllllllove,love,1
2074,loveee,love,1
2075,lovee,love,1
2076,lovve,love,1
2077,lovvvvvvvvvvve,love,1
2078,lovve,love,1
2079,lovee,love,1
2080,loooooooooove,love,1
2081,loveeeeeeeeee,love,1
2082,loveeeeeee,love,1
2083,lovvvvvvvvvvvve,love,1
2084,lllllove,love,1
2085,lovvvvvvvve,love,1
2086,lovvvvvvvvvvvvvve,love,1
2087,loveeeeeeeeeeeeeee,love,1
2088,looooooove,love,1
2089,loooooooove,love,1
2090,lovvvvvvvvve,love,1
2091,loveeeeeeeeeee,love,1
2092,looooooooooooooove,love,1
2093,llllllllllllllove,love,1
2094,lllllllove,love,1
2095,lllllllllllove,love,1
2096,loveeeeeeeeeeeeeee,love,1
2097,lovvvvvvvvvvvve,love,1
2098,lovvvvve,love,1
2099,loveee,love,1
2100,lovvvvve,love,1
2101,loveee,love,1
2102,lllllove,love,1
2103,loooooooooove,love,1
2104,loveeeeee,love,1
2105,loooooooooove,love,1
2106,lovvvvvve,love,1
2107,looove,love,1
2108,looooove,love,1
2109,looooooooove,love,1
2110,lovvvvvvvvvvvvvve,love,1
2111,looove,love,1
2112,lovvve,love,1
2113,llllllllllllllove,love,1
2114,loveeeeee,love,1
2115,loove,love,1
2116,lovvvvvvvvvve,love,1
2117,lllllllllllllove,love,1
2118,loveee,love,1
2119,loveeeeeeeeeeeeee,love,1
2120,lovvvvvve,love,1
2121,loveeeeeeeeeeee,love,1
2122,loooove,love,1
2123,looooooooove,love,1
2124,loveeeeeeeeeeeee,love,1
2125,loveeeeee,love,1
2126,lovvvvvvvve,love,1
2127,loveeeeeeeeeee,love,1
2128,lovvvvvvvvvvve,love,1
2129,loooooove,love,1
2130,lovvvvvvvvvvvvve,love,1
2131,lovvvvvvve,love,1
2132,looooooove,love,1
2133,loveeeeeeeeeeeeee,love,1
2134,loveeeeeeee,love,1
2135,lovvve,love,1
2136,llllllllllllove,love,1
2137,loveeeeeeeeee,love,1
2138,llllove,love,1
2139,loooooooooooove,love,1
2140,looooooooooove,love,1
2141,loooooooooooooove,love,1
2142,lovvve,love,1
2143,lovee,love,1
2144,looove,love,1
2145,lovvvvvvvvvve,love,1
2146,loove,love,1
2147,loooooooooooooove,love,1
2148,loooove,love,1
2149,lovvvvvvvvve,love,1
2150,lovvvvvvvvvvvvve,love,1
2151,loveeeeeee,love,1
2152,loooooooooooove,love,1
2153,looooooooooooove,love,1
2154,llllllllllove,love,1
2155,looove,love,1
2156,lovvvvvvvvvvvvve,love,1
2157,loove,love,1
2158,lovvvvve,love,1
2159,loveeeeeeeeee,love,1
2160,lovvvvvvvvvve,love,1
2161,lllllllllllove,love,1
2162,loveeee,love,1
2163,lovve,love,1
2164,loveeeeeeeeee,love,1
2165,lovee,love,1
2166,lllllllllllllove,love,1
2167,looooooooove,love,1
2168,llllllllllllove,love,1
2169,lovvvvvvvvvvve,love,1
2170,loveeeeeeeeee,love,1
2171,loveeeeeeee,love,1
2172,loveeeeeeeeeeeeeee,love,1
2173,loooove,love,1
2174,looooooooooooove,love,1
2175,loveeeeeeee,love,1
2176,loveeeeeee,love,1
2177,lllllove,love,1
2178,loveeeeeee,love,1
2179,lovvvvvvvvvve,love,1
2180,llllllllllllllove,love,1
2181,lllllllllllllove,love,1
2182,lovvvvvve,love,1
2183,llllllllllove,love,1
2184,lllove,love,1
2185,loooooooooove,love,1
2186,loooooooooooove,love,1
2187,lllllllllove,love,1
2188,lovvvvvvvvvvvvvve,love,1
2189,loooooooove,love,1
2190,lovvvvvvvvve,love,1
2191,lovvvvvvvvvvvvve,love,1
2192,lovvvvvvvvve,love,1
2193,lllove,love,1
2194,loveeeeeeeeeeee,love,1
2195,loveeeeeeeeeeee,love,1
2196,lovvvvvvvve,love,1
2197,llllllove,love,1
2198,llllllllllllllove,love,1
2199,llllllove,love,1
2200,loveeeeeeeee,love,1
2201,loooooooooooooove,love,1
2202,llllllllllove,love,1
2203,loveee,love,1
2204,loooooooooove,love,1
2205,lllllllove,love,1
2206,lllllllllllove,love,1
2207,loooove,love,1
2208,llove,love,1
2209,loveeeeeeeeeeeee,love,1
2210,llllllove,love,1
2211,lovvvvvvvvvve,love,1
2212,looooooooove,love,1
2213,lovve,love,1
2214,loveeeeeeeeeeeeee,love,1
2215,llllllllllove,love,1
2216,lovvvvve,love,1
2217,lovvvvvvvvve,love,1
2218,looooove,love,1
2219,lovve,love,1
2220,loveee,love,1
2221,looooooooooooooove,love,1
2222,lovvvvvvvve,love,1
2223,loveeeeeeeeeee,love,1
2224,looooooooove,love,1
2225,loveeeeeee,love,1
2226,loooooooooooooove,love,1
2227,loooooove,love,1
2228,loove,love,1
2229,lovvvvvvvve,love,1
2230,loveeeeeeeeeeeeee,love,1
2231,lovvvvvvvvvvvve,love,1
2232,lovvvvvvvvve,love,1
2233,lovvvvvvvvvvvvve,love,1
2234,loove,love,1
2235,lovvvvve,love,1
2236,lovvve,love,1
2237,lovvvve,love,1
2238,loveeeeeeeeeeeee,love,1
2239,llllove,love,1
2240,loooooove,love,1
2241,lovvvvvvvvvvvvve,love,1
2242,lovvvvvve,love,1
2243,loveeeeeeeeeee,love,1
2244,lllllllllllllllove,love,1
2245,lovvvvvvvvvvvvvvve,love,1
2246,looooove,love,1
2247,looooove,love,1
2248,lovve,love,1
2249,lovvvvvvvvvvvvvvve,love,1
2250,lovvvvvvvvvvvvve,love,1
2251,lovvve,love,1
2252,looooooooove,love,1
2253,lovvvve,love,1
2254,lovvvvvvvvvvve,love,1
2255,looooove,love,1
2256,looooove,love,1
2257,loooove,love,1
2258,lovvvvvvve,love,1
2259,lovvvvvvvve,love,1
2260,loveee,love,1
2261,lovvvvve,love,1
2262,lllllove,love,1
2263,loveeeeeeeeee,love,1
2264,lllllllllllllove,love,1
2265,loveeeee,love,1
2266,lllllllllllllove,love,1
2267,loooooove,love,1
2268,lovvvvvvvvvvvvvvve,love,1
2269,lovvvvvvvvvvve,love,1
2270,loooooooooooooove,love,1
2271,lovvvvvvvvve,love,1
2272,lovvvvve,love,1
2273,loooooooooooooove,love,1
2274,loveeeee,love,1
2275,lllllllllllllllove,love,1
2276,looooove,love,1
2277,loooooove,love,1
2278,llllllllllllove,love,1
2279,lllllllllllove,love,1
2280,lllllllllove,love,1
2281,loveeeeeeeeeeeeeee,love,1
2282,llllllllllove,love,1
2283,llllove,love,1
2284,lllllllllllllllove,love,1
2285,loooooove,love,1
2286,loveeeeeeee,love,1
2287,llllllllllllllove,love,1
2288,llllllove,love,1
2289,lovvve,love,1
2290,lllllllove,love,1
2291,llllllllllove,love,1
2292,loooove,love,1
2293,loooooooooooove,love,1
2294,lllove,love,1
2295,looove,love,1
2296,lovvvvvvvvvvvve,love,1
2297,looooooooooooooove,love,1
2298,lovee,love,1
2299,loooooooove,love,1
2300,loooooooooove,love,1
2301,loveeeeeeee,love,1
2302,llllllllllllove,love,1
2303,lovvvvvvvvvvvvvvve,love,1
2304,llllllllove,love,1
2305,llllllllove,love,1
2306,lovvvvvvve,love,1
2307,loveeee,love,1
2308,lovvvvvvvvvve,love,1
2309,loveeeeeeeeeee,love,1
2310,lovvvvvvvvvvvvvve,love,1
2311,llllove,love,1
2312,llllllllllllove,love,1
2313,llllllllllllove,love,1
2314,lovvvvvvvvvvvve,love,1
2315,lovvvvvvvvve,love,1
2316,llllove,love,1
2317,loveeeeeeeeeeeee,love,1
2318,lovvvvvve,love,1
2319,lllllllllllllove,love,1
2320,lovvvvve,love,1
2321,lovvvvvvvvvvve,love,1
2322,llllllllllllllove,love,1
2323,llllllove,love,1
2324,loooooooooooooove,love,1
2325,loveeeeeeeeeeeeee,love,1
2326,looooooooooove,love,1
2327,loove,love,1
2328,looooooooooooove,love,1
2329,loveeeeeeeeeeee,love,1
2330,lllllove,love,1
2331,lovvvvvvvvvve,love,1
2332,looooooooooooooove,love,1
2333,llllllove,love,1
2334,llove,love,1
2335,lllllllllllllllove,love,1
2336,loooooove,love,1
2337,loveeeeeeeeeee,love,1
2338,lovvvvvvvvve,love,1
2339,loveeeee,love,1
2340,lllllllove,love,1
2341,loveeeeee,love,1
2342,looooove,love,1
2343,loveeeeeeeeeeeeeee,love,1
2344,looooooooooove,love,1
2345,lovvvvvvvvvve,love,1
2346,llllllllllllove,love,1
2347,lovvvvvvvvve,love,1
2348,lovee,love,1
2349,loooooooooove,love,1
2350,lllllllove,love,1
2351,loveeeeeee,love,1
2352,loveeeeeee,love,1
2353,loove,love,1
2354,lllllove,love,1
2355,looooooooooooooove,love,1
2356,lllove,love,1
2357,lovvvvvvvvve,love,1
2358,lllove,love,1
2359,llllllllllllllove,love,1
2360,lovvvvvvvvvvvvvve,love,1
2361,lovvvvvvvve,love,1
2362,loveeeeeeeeeeee,love,1
2363,loveeeeeeee,love,1
2364,loooooooooooove,love,1
2365,looooooooove,love,1
2366,looooooooove,love,1
2367,looooooove,love,1
2368,looove,love,1
2369,loooove,love,1
2370,lovvvvvvvvvve,love,1
2371,looooooove,love,1
2372,lllllove,love,1
2373,llllllllllllove,love,1
2374,loveeeeeeeeeee,love,1
2375,lovvve,love,1
2376,llllllllllllove,love,1
2377,lovvvvvvvvvvvvvve,love,1
2378,llllllllove,love,1
2379,loveeeeee,love,1
2380,llllllove,love,1
2381,lllllllllllllllove,love,1
2382,loveeeeeeeeeeeee,love,1
2383,loveeeeeeeeee,love,1
2384,llove,love,1
2385,lovvvvve,love,1
2386,loooooove,love,1
2387,loooooooooooove,love,1
2388,lovee,love,1
2389,loveeeeeeeeeeee,love,1
2390,loooooooove,love,1
2391,loooove,love,1
2392,loooooooooooooove,love,1
2393,loveeeeee,love,1
2394,loveeeeeeeeeee,love,1
2395,loooooooooooooove,love,1
2396,lovvvvvvvvvvvvvvve,love,1
2397,loveeeeeeeeeeeee,love,1
2398,loveeeeeeeeee,love,1
2399,lovvvvvvvvvvvvvvve,love,1
2400,loooove,love,1
2401,lovvvve,love,1
2402,lovve,love,1
2403,loooooooooove,love,1
2404,loveee,love,1
2405,looooooove,love,1
2406,looooooooooooooove,love,1
2407,llllllllllllllove,love,1
2408,loveeeee,love,1
2409,llllllllllllllove,love,1
2410,loveeeeeeeeeee,love,1
2411,lllllllllllove,love,1
2412,lovvvvvvvvvvvvve,love,1
2413,lovvvvvvvvvvve,love,1
2414,lovvve,love,1
2415,llove,love,1
2416,looooove,love,1
2417,lllllllllove,love,1
2418,lovvvvvvvvve,love,1
2419,lllllllllove,love,1
2420,lllllllllove,love,1
2421,looooooooooooooove,love,1
2422,lovvvvvvvvve,love,1
2423,loveee,love,1
2424,loooooooooooooove,love,1
2425,lovve,love,1
2426,loove,love,1
2427,lovvvvvvvvvvvvvvve,love,1
2428,looooooooooove,love,1
2429,lovvvvvvve,love,1
2430,lovee,love,1
2431,lllllllllllllove,love,1
2432,loveeeeee,love,1
2433,loveeeeeeeeeeeeee,love,1
2434,lovvvvvve,love,1
2435,lllllllllove,love,1
2436,loooooooooooooove,love,1
2437,loveeeee,love,1
2438,lovvvvvvvvvvvvvvve,love,1
2439,looooooooooooooove,love,1
2440,looooooooooooooove,love,1
2441,llllllllove,love,1
2442,lovvvvvvvvvvve,love,1
2443,lovvvvvvvvve,love,1
2444,loveeeeee,love,1
2445,llllllllllllove,love,1
2446,lovvvvvvvvvvvvvve,love,1
2447,loveeeeeeeeee,love,1
2448,loooooove,love,1
2449,lllllllove,love,1
2450,lovvve,love,1
2451,lovvvve,love,1
2452,looooooooooooooove,love,1
2453,looooooooooove,love,1
2454,lovvvve,love,1
2455,loooove,love,1
2456,looooooooooooooove,love,1
2457,loveee,love,1
2458,lllllllllllove,love,1
2459,loveeeee,love,1
2460,llllllllllove,love,1
2461,lovvvvvvvvvvve,love,1
2462,lllove,love,1
2463,lovvvvvvvvvvvvve,love,1
2464,lovvvvvvvve,love,1
2465,lovvvvvvvvvvvvve,love,1
2466,lovvvvvvve,love,1
2467,lllllove,love,1
2468,loveeeeeeeeeeeee,love,1
2469,loooooooooove,love,1
2470,loove,love,1
2471,lovvvvvvvvvvvve,love,1
2472,loveeeeeeeeeeeeeee,love,1
2473,looove,love,1
2474,lovvve,love,1
2475,lovvvvvvvve,love,1
2476,lllllllllllllove,love,1
2477,lovee,love,1
2478,looooooooooooove,love,1
2479,lllllllllove,love,1
2480,loooove,love,1
2481,llove,love,1
2482,lovve,love,1
2483,looooove,love,1
2484,llove,love,1
2485,loveee,love,1
2486,lovvvvvvvvvvvvvve,love,1
2487,lovvvvvvvvvvvvvve,love,1
2488,lovvvvvvvvvvvvve,love,1
2489,loveeee,love,1
2490,lovve,love,1
2491,lovvve,love,1
2492,loveeeeeeeeeee,love,1
2493,lllllllove,love,1
2494,lovvvvvvvvve,love,1
2495,loveeee,love,1
2496,lovvvve,love,1
2497,lovvvvvvvvvvvvvve,love,1
2498,loveeeeeeeeeeeeee,love,1
2499,lovvvvve,love,1
2500,loveeeeeeeeeeeee,love,1
2501,loveeeeee,love,1
2502,llllllove,love,1
2503,loveeeeeeeee,love,1
2504,lovve,love,1
2505,loveeeeeeeeeeeee,love,1
2506,looove,love,1
2507,lovvvvvvvvvve,love,1
2508,lovvvvvvvvvvvve,love,1
2509,llllllllllllove,love,1
2510,lovvvvvvvvvvvve,love,1
2511,llllllove,love,1
2512,lovvvvvvvvvvve,love,1
2513,lovvvvvve,love,1
2514,lllllllllllove,love,1
2515,looooooooooooooove,love,1
2516,llllove,love,1
2517,lllllove,love,1
2518,lovvvvvvvvvve,love,1
2519,llllllllove,love,1
2520,lovvve,love,1
2521,loooooooooove,love,1
2522,loveeeeeeeeeeeee,love,1
2523,loooooooooooove,love,1
2524,loveeeeeeeeeeeeee,love,1
2525,lllllllllllllllove,love,1
2526,llllllove,love,1
2527,loveeeeeeeeeeeeeee,love,1
2528,looooooooooove,love,1
2529,looooooooooooove,love,1
2530,loveeeeeeeeeeeee,love,1
2531,looove,love,1
2532,loveeeee,love,1
2533,lllllllllllllllove,love,1
2534,llllllllllllllove,love,1
2535,lllllllllove,love,1
2536,lovvvvve,love,1
2537,lovvvvvvvvvvvvvvve,love,1
2538,loveeeeeeeeeeee,love,1
2539,loveeeeeeeeeeeee,love,1
2540,looooooove,love,1
2541,lovvvvvvvvvvvvvvve,love,1
2542,lllllllove,love,1
2543,lovvvvvve,love,1
2544,lllllllllllove,love,1
2545,lllllove,love,1
2546,lovvvvvvvvve,love,1
2547,llllllllllllove,love,1
2548,loooove,love,1
2549,loveeeeee,love,1
2550,lllllllllove,love,1
2551,lllllllllove,love,1
2552,lovvvvvvvvvvvvvve,love,1
2553,loooooooooooooove,love,1
2554,lovvvvvvvvve,love,1
2555,loooooooooove,love,1
2556,llllllllllllllove,love,1
2557,loveeee,love,1
2558,lovvvvvve,love,1
2559,lovvvvvvvvvvvve,love,1
2560,loveeeeeeee,love,1
2561,looooooooove,love,1
2562,loveeeeeeeeeeeee,love,1
2563,loooooooove,love,1
2564,loooooooooooooove,love,1
2565,loooooove,love,1
2566,looooooooooove,love,1
2567,llllove,love,1
2568,llllllllllllllove,love,1
2569,loveeeeeee,love,1
2570,loveee,love,1
2571,lllove,love,1
2572,loveeeeeeeeeeeeee,love,1
2573,looooooooooooove,love,1
2574,lovvvvvvvvvvvvve,love,1
2575,lovvvvvvvvvvvve,love,1
2576,lovvvvvvve,love,1
2577,loooove,love,1
2578,lllllllllove,love,1
2579,lovvvvvvvvvvve,love,1
2580,lovvvvvve,love,1
2581,loooooooove,love,1
2582,loooooooove,love,1
2583,loove,love,1
2584,lovvvvvvvvvve,love,1
2585,lovvvvvvvvvve,love,1
2586,looooooooooove,love,1
2587,lovvvvvvve,love,1
2588,lovvvve,love,1
2589,looove,love,1
2590,llllove,love,1
2591,lllllllove,love,1
2592,loveeeeeee,love,1
2593,loveeeeeeeeeeeee,love,1
2594,lllllllove,love,1
2595,lovvvvve,love,1
2596,llllllllllllllove,love,1
2597,loveeeeeeeee,love,1
2598,llllllllllove,love,1
2599,lovvvvvvvvvve,love,1
2600,llllllllllove,love,1
2601,loveeee,love,1
2602,loveeeeeeeeeeeeeee,love,1
2603,loooooooove,love,1
2604,loveeeeeeeeeeee,love,1
2605,loooove,love,1
2606,lovvvve,love,1
2607,loooooooooove,love,1
2608,llllllove,love,1
2609,llllllllllllove,love,1
2610,llllllllllllove,love,1
2611,lovve,love,1
2612,loooooooooooove,love,1
2613,loveeeeeee,love,1
2614,lovvvvvvve,love,1
2615,loveeeeeeeeeee,love,1
2616,loveeeeeeeeee,love,1
2617,llllllllllllove,love,1
2618,llllllllove,love,1
2619,lovvvvvvvvvvvvve,love,1
2620,lllove,love,1
2621,loooooooove,love,1
2622,lovvvvvvvvve,love,1
2623,llllllllllllove,love,1
2624,looooooove,love,1
2625,lovee,love,1
2626,lllllllllllove,love,1
2627,llllllllllllllove,love,1
2628,lllove,love,1
2629,loooooove,love,1
2630,loooooooove,love,1
2631,lovvvvvvvvvvvve,love,1
2632,lovvvvvvvvvve,love,1
2633,lovve,love,1
2634,lovee,love,1
2635,looooooooooooooove,love,1
2636,lovvvvvvvvve,love,1
2637,loveee,love,1
2638,looooooooooooove,love,1
2639,loooooooove,love,1
2640,llove,love,1
2641,loveeeeeeeeeeeeee,love,1
2642,loooooooove,love,1
2643,loveeeeeeeeeeeee,love,1
2644,looooooooooooove,love,1
2645,loveeee,love,1
2646,lovvvvvve,love,1
2647,lovvvvve,love,1
2648,looooove,love,1
2649,loveee,love,1
2650,lovvvvvvvvve,love,1
2651,loooooooooove,love,1
2652,looove,love,1
2653,llllove,love,1
2654,looooooooooove,love,1
2655,lovvvvve,love,1
2656,lllllllllllllllove,love,1
2657,loooooooooove,love,1
2658,loove,love,1
2659,lovvvvvvvvvvvvvvve,love,1
2660,looooooooooooove,love,1
2661,llllllllllllllove,love,1
2662,looooooooove,love,1
2663,lovvve,love,1
2664,loveeeeeeee,love,1
2665,loooove,love,1
2666,looooooooooooove,love,1
2667,llllllllllove,love,1
2668,loveeeeeeeeeeeee,love,1
2669,lovvvvvvvvve,love,1
2670,loooove,love,1
2671,loooooooooooooove,love,1
2672,lovvvvvvvvvvvvve,love,1
2673,lovvvvvvvvvvvvvve,love,1
2674,llllllllllove,love,1
2675,loveeee,love,1
2676,lllllllove,love,1
2677,lllllllllllllove,love,1
2678,lovvvve,love,1
2679,loove,love,1
2680,lovvvvve,love,1
2681,lllllllllllove,love,1
2682,lllllllllllllllove,love,1
2683,lovvvvvvve,love,1
2684,lovvvvvvvve,love,1
2685,loooove,love,1
2686,lovvvvvvvvve,love,1
2687,looooooove,love,1
2688,looooooooove,love,1
2689,looooove,love,1
2690,loove,love,1
2691,loooooove,love,1
2692,lovvvvvvve,love,1
2693,loooooooooooooove,love,1
2694,loooooooove,love,1
2695,loveeeeeeeee,love,1
2696,loveeeeeeeeeeeee,love,1
2697,lovvvvvvvvvvvvve,love,1
2698,loveeeeeeeeeeeeee,love,1
2699,lovvvvvvvve,love,1
2700,lllllllllllove,love,1
2701,llove,love,1
2702,lovvvvvvvve,love,1
2703,llllllllllove,love,1
2704,loooove,love,1
2705,loveeeeeeeeeee,love,1
2706,loveeeeeeeeeeeeee,love,1
2707,looooove,love,1
2708,lovvvvvve,love,1
2709,looooooooooooooove,love,1
2710,lllove,love,1
2711,loveeeeeeeeeeeeee,love,1
2712,lovve,love,1
2713,lovvvvvvvvve,love,1
2714,llove,love,1
2715,lovvvvvvvvvvvvve,love,1
2716,lllove,love,1
2717,loveeeeeeeeeeeee,love,1
2718,lllllllllllove,love,1
2719,lovvvvvvvvvvvve,love,1
2720,loveeeeeeeeeeeeee,love,1
2721,lovvvvvvvvvvvve,love,1
2722,loveeeee,love,1
2723,looooooooooove,love,1
2724,loooooooooooove,love,1
2725,loooooooooooooove,love,1
2726,loveeeeeeeeeeeeee,love,1
2727,looooooove,love,1
2728,llllllllllllove,love,1
2729,loveeeeeeeeeeeeee,love,1
2730,lovvvvvvvvvvvvvvve,love,1
2731,lllllllove,love,1
2732,loooooooooove,love,1
2733,looooooooooooooove,love,1
2734,lovvvvvvvvvve,love,1
2735,loooooooooooooove,love,1
2736,lovvve,love,1
2737,loooove,love,1
2738,loveeeee,love,1
2739,loveeeeee,love,1
2740,looooooooooooooove,love,1
2741,looove,love,1
2742,loooooooooove,love,1
2743,looooooooooove,love,1
2744,loooove,love,1
2745,loveeeeee,love,1
2746,llllove,love,1
2747,lovee,love,1
2748,llllllllllllllove,love,1
2749,llllove,love,1
2750,lllllllllllllove,love,1
2751,looooooove,love,1
2752,looove,love,1
2753,looooooooove,love,1
2754,lllllllllove,love,1
2755,looooooooove,love,1
2756,lllllllllllllove,love,1
2757,lllllllllllove,love,1
2758,llllllllllllove,love,1
2759,lovvvvvvvvvvve,love,1
2760,looooooooooove,love,1
2761,lovvvvve,love,1
2762,lllllllllove,love,1
2763,lovvvvvvvvvvve,love,1
2764,loooooooooove,love,1
2765,llllllllllllllove,love,1
2766,lovvvvvvvvvvvvvve,love,1
2767,lovvvvvvvve,love,1
2768,loveeeeeeeeeee,love,1
2769,loveeeeeeeee,love,1
2770,llove,love,1
2771,loveeee,love,1
2772,lovvvvvvvve,love,1
2773,lovee,love,1
2774,looove,love,1
2775,lovvvvvvvvvvve,love,1
2776,lllove,love,1
2777,loveeeeeeeee,love,1
2778,looooooooooove,love,1
2779,lllllllllllllove,love,1
2780,loveeeeeeeeeeeeeee,love,1
2781,lovvvvvvve,love,1
2782,looove,love,1
2783,loveeeeeeeeeeeee,love,1
2784,looove,love,1
2785,lovvvvvvve,love,1
2786,lovvvvvvvvvve,love,1
2787,llllllllllllove,love,1
2788,loveeeeeee,love,1
2789,loveeeeee,love,1
2790,loooooove,love,1
2791,lllllllove,love,1
2792,loveeeeee,love,1
2793,llllllove,love,1
2794,lovve,love,1
2795,looooooooooooooove,love,1
2796,lovvvvvvvvvvvvve,love,1
2797,lovvve,love,1
2798,lovve,love,1
2799,loveeeeeeeeeeee,love,1
2800,loveeeeeeeeeeeeeee,love,1
2801,loooooooove,love,1
2802,llllllllove,love,1
2803,lovvvvvve,love,1
2804,lovvvvvvvvve,love,1
2805,lllove,love,1
2806,lllllllove,love,1
2807,lllllllove,love,1
2808,loveeeeee,love,1
