,emphasized,actual,sentiment
2361,loveeeeee,love,1
2362,loooooooove,love,1
2363,loveeeeeeeeeee,love,1
2364,lllllllllllove,love,1
2365,llllllove,love,1
2366,loooooooooove,love,1
2367,llllllllllllllove,love,1
2368,lovvvvve,love,1
2369,loveeeeeeeeeee,love,1
2370,lllllllllove,love,1
2371,lovvvvvvvvve,love,1
2372,looooove,love,1
2373,looove,love,1
2374,loveeeeeeee,love,1
2375,looooooooove,love,1
2376,loooooooove,love,1
2377,lovvvvvvvvvvvvvve,love,1
2378,lllllllllllllove,love,1
2379,loooooove,love,1
2380,loveeeeeeeeeee,love,1
2381,lllllllllllove,love,1
2382,loooooooooooooove,love,1
2383,lovvvvvvvvve,love,1
2384,looooooove,love,1
2385,looooooooooove,love,1
2386,lllllove,love,1
2387,looooooove,love,1
2388,lllllllllllove,love,1
2389,loveeeeeeee,love,1
2390,loveeee,love,1
2391,lovee,love,1
2392,looooooooooooooove,love,1
2393,looove,love,1
2394,lovvvvvvvvvvvvvvve,love,1
2395,looooooove,love,1
2396,loveee,love,1
2397,loveeeeeeeeeeee,love,1
2398,lovvvvvvvvvvvvvvve,love,1
2399,loveeeeeeeeeeeeee,love,1
2400,lllllllllllove,love,1
2401,lovvvvvvvvvvve,love,1
2402,loveeeeee,love,1
2403,loveeeeeeeeeeeeeee,love,1
2404,loveee,love,1
2405,loveeeeee,love,1
2406,loooooooooove,love,1
2407,loveeeeeeeeeeeee,love,1
2408,lllllllove,love,1
2409,loooooooooooooove,love,1
2410,loooooove,love,1
2411,loooooooove,love,1
2412,lovvvvvvvvvve,love,1
2413,llllllllove,love,1
2414,lllllllllllllllove,love,1
2415,loveeeeeee,love,1
2416,lovvvvvvvvvvvve,love,1
2417,lovvvvvvvvvvvvvvve,love,1
2418,lovvvvvvvve,love,1
2419,llllllove,love,1
2420,loooooove,love,1
2421,lovvvvvvvvvvvvvve,love,1
2422,lovvvvvvve,love,1
2423,llllllllove,love,1
2424,looove,love,1
2425,lllove,love,1
2426,loveeeeeeeeeeee,love,1
2427,looooooooooove,love,1
2428,looooooove,love,1
2429,lovvve,love,1
2430,lllove,love,1
2431,lovvvvvvvvvvvvve,love,1
2432,lllllllove,love,1
2433,lllllllllllllllove,love,1
2434,looooooooooooove,love,1
2435,lovvvvvvvvvvvve,love,1
2436,lovvvve,love,1
2437,loveeeeeeeeee,love,1
2438,lovvve,love,1
2439,llllllllllllove,love,1
2440,loooooove,love,1
2441,lovvvvvvvvvvvve,love,1
2442,loooooooooooove,love,1
2443,lovvve,love,1
2444,lovvve,love,1
2445,loooooooove,love,1
2446,lovee,love,1
2447,llllllllllove,love,1
2448,loooooooove,love,1
2449,looooooove,love,1
2450,llllllllllllllove,love,1
2451,lllllllllllllove,love,1
2452,lovvvvve,love,1
2453,lllllllllllllove,love,1
2454,loveeeee,love,1
2455,lovve,love,1
2456,loooooooove,love,1
2457,loooooooove,love,1
2458,lovvvvvvvvvvvve,love,1
2459,lovvve,love,1
2460,loooooooooove,love,1
2461,loove,love,1
2462,looooooooooooooove,love,1
2463,lllllllllllllove,love,1
2464,lovvvvvvvvvvvvvve,love,1
2465,loveeeeee,love,1
2466,lovvvve,love,1
2467,loveeeeeeeeeeeeee,love,1
2468,looooove,love,1
2469,lllove,love,1
2470,lovvvvvvvvvvve,love,1
2471,lovvvvvvvvvve,love,1
2472,lovvvvvvvvvvvve,love,1
2473,loveeeeeee,love,1
2474,lovvve,love,1
2475,lovvvvvvvvvvvve,love,1
2476,lovvve,love,1
2477,looooooooooooove,love,1
2478,loooooooooove,love,1
2479,loooove,love,1
2480,looooove,love,1
2481,loveeeeeee,love,1
2482,lovvvvvvvvvvve,love,1
2483,lllove,love,1
2484,loveeeeeeeee,love,1
2485,looooove,love,1
2486,looooove,love,1
2487,lovvve,love,1
2488,lovee,love,1
2489,loveeeeeeeeee,love,1
2490,loooooooooove,love,1
2491,loveeeeeeeeeeeeeee,love,1
2492,loveeeeeeeeeee,love,1
2493,loooooooooooooove,love,1
2494,lllove,love,1
2495,loooooove,love,1
2496,looooooooooooove,love,1
2497,loveeeeeeeeeeee,love,1
2498,lllllllove,love,1
2499,lovvvvvvvvvvvvve,love,1
2500,loooooooooooooove,love,1
2501,lllllllllllllllove,love,1
2502,llllllllllllove,love,1
2503,lovvvvvvvvvvve,love,1
2504,loooove,love,1
2505,lovvvvvve,love,1
2506,lovvvvvvvvvvvvvve,love,1
2507,looove,love,1
2508,lovvvvve,love,1
2509,lovvvvvvvvve,love,1
2510,loveeeee,love,1
2511,looooooooove,love,1
2512,looooooooove,love,1
2513,loveeeeeeeeeeeeeee,love,1
2514,lllove,love,1
2515,llllllllllllllove,love,1
2516,loove,love,1
2517,lllllove,love,1
2518,looooooooooooove,love,1
2519,loveeeeeeeeeee,love,1
2520,lovvvvvvvvve,love,1
2521,lovvvvvvvvvve,love,1
2522,lllllllllllllove,love,1
2523,lovee,love,1
2524,lovee,love,1
2525,loveeeeeeeee,love,1
2526,lovvvve,love,1
2527,llllllllllove,love,1
2528,lovvvvvvvvvvvvve,love,1
2529,loooooooooooove,love,1
2530,loveeeeeeeee,love,1
2531,lovvvve,love,1
2532,lovvvvvvvvvve,love,1
2533,loveeeee,love,1
2534,looooooooooooove,love,1
2535,llllllllllllllove,love,1
2536,loooove,love,1
2537,loveeeeeeeeee,love,1
2538,lovvvvvvve,love,1
2539,loveeeeeeee,love,1
2540,lllllllllllove,love,1
2541,looooooooooooove,love,1
2542,looooooove,love,1
2543,looooooooooooove,love,1
2544,llove,love,1
2545,lovee,love,1
2546,lovvvvve,love,1
2547,lovvvvvvvve,love,1
2548,loove,love,1
2549,lllllllllllllllove,love,1
2550,lovvve,love,1
2551,looooove,love,1
2552,looooooooooove,love,1
2553,loveeeeeeeeeeee,love,1
2554,looooove,love,1
2555,lllllllllove,love,1
2556,loveeeeeeeee,love,1
2557,loooooooooooove,love,1
2558,lllllllove,love,1
2559,llllllllllllllove,love,1
2560,llllllllove,love,1
2561,lovee,love,1
2562,llllllove,love,1
2563,loveeeeeeeeeeee,love,1
2564,llllllllove,love,1
2565,looooove,love,1
2566,llllllllllllove,love,1
2567,lovve,love,1
2568,lovvvvvvvvvve,love,1
2569,loveeee,love,1
2570,lllllllllllllove,love,1
2571,lovvvvvve,love,1
2572,loveeeeeeeeeeeeeee,love,1
2573,looooooooove,love,1
2574,llllllllllove,love,1
2575,loveeeeeeeee,love,1
2576,llove,love,1
2577,lllllllllllllllove,love,1
2578,llllllllllllove,love,1
2579,lllllove,love,1
2580,loveeeee,love,1
2581,lovvvvve,love,1
2582,loveeeeeeeeeeeeee,love,1
2583,loveeeeeeee,love,1
2584,looooooove,love,1
2585,looooooooooooooove,love,1
2586,lovvvvve,love,1
2587,looooooove,love,1
2588,loooooooooooove,love,1
2589,loveee,love,1
2590,llove,love,1
2591,loooooooooove,love,1
2592,looove,love,1
2593,lovvvvvvvvvve,love,1
2594,loveeeeeeeeeee,love,1
2595,lllllllllllllove,love,1
2596,lllllllllllove,love,1
2597,loveeee,love,1
2598,llllllove,love,1
2599,loveeeeeeeeeeeeee,love,1
2600,lovvvvvvvvvvvvve,love,1
2601,lovvvvvvvvvvvvve,love,1
2602,loveeeeeeeeeeeee,love,1
2603,lovvvvvvvve,love,1
2604,lovvvve,love,1
2605,looooooooooooooove,love,1
2606,lllllllllllove,love,1
2607,lllllllllove,love,1
2608,loooooooooooooove,love,1
2609,looooove,love,1
2610,llllllllllllove,love,1
2611,lllove,love,1
2612,llove,love,1
2613,llllllllllove,love,1
2614,lllllllllllllllove,love,1
2615,looooooove,love,1
2616,lllllllove,love,1
2617,llllove,love,1
2618,loveeeeeeeeeeeee,love,1
2619,loveeeeeee,love,1
2620,loooooooooooove,love,1
2621,loooooooove,love,1
2622,lovvve,love,1
2623,lovvvvvvve,love,1
2624,lovvvvvvvve,love,1
2625,lovvvvvvvvvvve,love,1
2626,lovvvvve,love,1
2627,loooove,love,1
2628,lovvve,love,1
2629,llllllllllove,love,1
2630,loveeeeeeeeee,love,1
2631,lovvvvvvvvvvve,love,1
2632,loveeeeeee,love,1
2633,loveeee,love,1
2634,llllllllllove,love,1
2635,lllllllllllllllove,love,1
2636,looooooooooooove,love,1
2637,looooooooooooooove,love,1
2638,lllove,love,1
2639,lovvvvvvvvvvvvvve,love,1
2640,lovee,love,1
2641,lovvvvvvvvvvvve,love,1
2642,loove,love,1
2643,llllllllllllove,love,1
2644,lovve,love,1
2645,loveeeeeeeeee,love,1
2646,loveeee,love,1
2647,llllove,love,1
2648,looooove,love,1
2649,loooooooove,love,1
2650,loooooooooooove,love,1
2651,lovvvvvvvvvvve,love,1
2652,lovve,love,1
2653,loove,love,1
2654,loveeeeeee,love,1
2655,loveeeeeeeeeeeee,love,1
2656,loveee,love,1
2657,loove,love,1
2658,loooooooooove,love,1
2659,lovve,love,1
2660,lllove,love,1
2661,lllllllove,love,1
2662,looooove,love,1
2663,loooooooove,love,1
2664,lovvvvvvve,love,1
2665,llllove,love,1
2666,lllllllove,love,1
2667,loooooooooooove,love,1
2668,lllove,love,1
2669,loove,love,1
2670,llllllllllllllove,love,1
2671,llove,love,1
2672,lovvvvvvvvve,love,1
2673,looove,love,1
2674,loove,love,1
2675,looove,love,1
2676,loveeeeeeeeee,love,1
2677,lllllllllllllllove,love,1
2678,lovvvvvvvve,love,1
2679,loveee,love,1
2680,lovvvvvve,love,1
2681,lovvvvvvvvvvvvve,love,1
2682,loveee,love,1
2683,loooooooove,love,1
2684,lovvvvvvvvvve,love,1
2685,loooooooove,love,1
2686,lovvvvvvvvvvvvvve,love,1
2687,lovvvvvvve,love,1
2688,looooooooooove,love,1
2689,llllllove,love,1
2690,looooooooooooooove,love,1
2691,looooooooooooove,love,1
2692,loveeeeeeeeeeeeeee,love,1
2693,loveeeee,love,1
2694,loveeeeeeeeeeeeeee,love,1
2695,lovee,love,1
2696,looooove,love,1
2697,lovvvvvvvvvvvve,love,1
2698,loveeeee,love,1
2699,looooove,love,1
2700,loveeeeeeeeee,love,1
2701,looove,love,1
2702,lovvvve,love,1
2703,llllove,love,1
2704,lllllove,love,1
2705,loveeeeeeeeeee,love,1
2706,looooooooooooooove,love,1
2707,lovvvvvvvvvve,love,1
2708,lovvvve,love,1
2709,loveeeee,love,1
2710,llove,love,1
2711,lovvvvvvvvve,love,1
2712,loooooooooove,love,1
2713,lllllllove,love,1
2714,lovvvvvvvvvvvvvve,love,1
2715,lllllllllllllove,love,1
2716,llllllllllllllove,love,1
2717,lllllllllllove,love,1
2718,loveee,love,1
2719,loveeee,love,1
2720,lovvvvvvvvvvvvvve,love,1
2721,lovvvvvvve,love,1
2722,lovvvvvvve,love,1
2723,lllllllove,love,1
2724,lllllllllllove,love,1
2725,loveeeeeeeee,love,1
2726,loveeeeeeeeee,love,1
2727,llllllllllllllove,love,1
2728,lovvvvvvve,love,1
2729,lovvvvvve,love,1
2730,loveeeeeee,love,1
2731,loveeeeeeeeeee,love,1
2732,lllllove,love,1
2733,lovee,love,1
2734,loveeeeeeeeeeee,love,1
2735,llllllllllllove,love,1
2736,loveeeeeeee,love,1
2737,loooooove,love,1
2738,lovvvvvvvvvvvvvvve,love,1
2739,loooooooove,love,1
2740,loveeeeeee,love,1
2741,lovvvvvvvvvvvvve,love,1
2742,llllllove,love,1
2743,lllllllllove,love,1
2744,loveeeeeeee,love,1
2745,loveeeee,love,1
2746,looooooooooove,love,1
2747,loooooove,love,1
2748,looooooooove,love,1
2749,loveeeeeeeeee,love,1
2750,lllllllove,love,1
2751,loveeeeeeeeeeeeeee,love,1
2752,lovvvvvvve,love,1
2753,lovvvvvvve,love,1
2754,llllove,love,1
2755,lovvvvvvvvvvve,love,1
2756,loveeeeeeeeeeeee,love,1
2757,loooooooooooove,love,1
2758,lovee,love,1
2759,lllllllove,love,1
2760,lovvvvvvvvvvvvvve,love,1
2761,llllllllllove,love,1
2762,loooooooove,love,1
2763,loooooooove,love,1
2764,loveeeeeeeeeeeee,love,1
2765,lovvvve,love,1
2766,looooooooooove,love,1
2767,llllllllllove,love,1
2768,lllllllove,love,1
2769,llllllllove,love,1
2770,lovvvvvvvvvvvvve,love,1
2771,looooove,love,1
2772,loveeeeeeeee,love,1
2773,lllllllove,love,1
2774,looooooooooove,love,1
2775,loveeeeeeeeeeeee,love,1
2776,lllove,love,1
2777,llllllllllllllove,love,1
2778,loove,love,1
2779,lovvvve,love,1
2780,lllllllllllllllove,love,1
2781,lovvvve,love,1
2782,llllllllllllllove,love,1
2783,loveeeeeeeeeeeee,love,1
2784,lllllllllllllove,love,1
2785,lovvvvvvvvvvvvve,love,1
2786,looove,love,1
2787,loveee,love,1
2788,loveeeeeeee,love,1
2789,lllllllllllove,love,1
2790,looooooooooooooove,love,1
2791,llove,love,1
2792,lllllllove,love,1
2793,loveeee,love,1
2794,lovvvvvvve,love,1
2795,lllove,love,1
2796,lllove,love,1
2797,llove,love,1
2798,llllllllllllove,love,1
2799,loooooooooooove,love,1
2800,llllove,love,1
2801,llove,love,1
2802,loveeeeeeee,love,1
2803,loooove,love,1
2804,lovee,love,1
2805,looooooooove,love,1
2806,loveeeeeeeeeeee,love,1
2807,lovvve,love,1
2808,loveeeeee,love,1
2809,loveeeeeeeeeee,love,1
2810,loveeeee,love,1
2811,lovvvvvvvvvvvvve,love,1
2812,looooooooooooooove,love,1
2813,llllllllllllllove,love,1
2814,loveee,love,1
2815,lovvvvvve,love,1
2816,lovvvve,love,1
2817,looooooove,love,1
2818,loveeeeeee,love,1
2819,lovvvvve,love,1
2820,loooooooooove,love,1
2821,lovvvvvvve,love,1
2822,lovvvvvve,love,1
2823,lllllllllllove,love,1
2824,looooooooooooove,love,1
2825,llllllllllove,love,1
2826,lovvvvvvve,love,1
2827,lovvvvvvvvvvvvvvve,love,1
2828,loveeeeeeeeee,love,1
2829,looooooooooove,love,1
2830,llllllllove,love,1
2831,loveeeeeeeeeeeeeee,love,1
2832,lllllllllllove,love,1
2833,lovvvve,love,1
2834,loooooooooove,love,1
2835,loooooooove,love,1
2836,loveeeeeeeeeeeeee,love,1
2837,loveeeeeeeeee,love,1
2838,lovee,love,1
2839,loveeeeeeeeeeeeee,love,1
2840,llllllllllllove,love,1
2841,loooooooooove,love,1
2842,looooooooooove,love,1
2843,loveeeeee,love,1
2844,lllllove,love,1
2845,llllllllllllllove,love,1
2846,loveeeeeeeeeeee,love,1
2847,loveeeeeeeeeeee,love,1
2848,lllllove,love,1
2849,llllllllllllove,love,1
2850,looooooooooove,love,1
2851,loooooooooove,love,1
2852,loveee,love,1
2853,lovvvvvvvvvvvvvve,love,1
2854,loveeee,love,1
2855,loveeeeeeeeeeeee,love,1
2856,looooooooooove,love,1
2857,loveeeeee,love,1
2858,loveeeeeeeeee,love,1
2859,lovvvvvvvve,love,1
2860,looooooove,love,1
2861,lllllllove,love,1
2862,lovvvve,love,1
2863,llove,love,1
2864,looooooooooooove,love,1
2865,loooooooooove,love,1
2866,lovvvvvvvvvvvve,love,1
2867,lllllllllove,love,1
2868,loove,love,1
2869,loooove,love,1
2870,lovvvvvvvvvvvve,love,1
2871,loooooooooooooove,love,1
2872,lllllllove,love,1
2873,loooooooooove,love,1
2874,loooooooooove,love,1
2875,loveeeeeeeeeeeee,love,1
2876,llllove,love,1
2877,lovvvvvvvvvvvve,love,1
2878,loveeeeeeeeeee,love,1
2879,looooooove,love,1
2880,loooooove,love,1
2881,loveeeee,love,1
2882,lllllllllllllllove,love,1
2883,llllllllllove,love,1
2884,loooove,love,1
2885,lovvvvve,love,1
2886,lllllllllllllllove,love,1
2887,loveeeeeeeeeeeeeee,love,1
2888,loveeeeee,love,1
2889,looooove,love,1
2890,lovvvvvvvvvve,love,1
2891,llllllllllllllove,love,1
2892,lllllllllllove,love,1
2893,lllllllllove,love,1
2894,loooooooooooove,love,1
2895,lllllllove,love,1
2896,lovvvvve,love,1
2897,lovvvvvvvve,love,1
2898,lovvvvvvve,love,1
2899,looooooooove,love,1
2900,loveeeeee,love,1
2901,lllllllllove,love,1
2902,loveeeeeeeeeee,love,1
2903,loooooooooooove,love,1
2904,lovvvvvve,love,1
2905,loooooove,love,1
2906,loveeeeeeeeeeeee,love,1
2907,lovvvvvvve,love,1
2908,lovvvvvve,love,1
2909,loveeeee,love,1
2910,loooove,love,1
2911,loveeeeeeeeee,love,1
2912,llllllllllove,love,1
2913,loooooooove,love,1
2914,loveeeeeeeeeee,love,1
2915,llllove,love,1
2916,loveeeeeeeeee,love,1
2917,llllllllllove,love,1
2918,lovvve,love,1
2919,lovvvvvvvvve,love,1
2920,loveeeeeeeeeeeeee,love,1
2921,loveeeeeeeeeeee,love,1
2922,llove,love,1
2923,loveeeeeeeeeee,love,1
2924,llllllllllove,love,1
2925,looooooooooooooove,love,1
2926,loveeeeeeeeeeeeeee,love,1
2927,lovvvvvvvvve,love,1
2928,loveeeeeeeeeeeee,love,1
2929,loooooooooooove,love,1
2930,loveeeeeee,love,1
2931,loveee,love,1
2932,looooooove,love,1
2933,llllllove,love,1
2934,looooooooooooooove,love,1
2935,lllllllove,love,1
2936,lllllllllllllove,love,1
2937,lovvvvvvvvvvvvve,love,1
2938,loooooooooooooove,love,1
2939,loveeeeeeee,love,1
2940,loveeeeeeeeee,love,1
2941,loove,love,1
2942,lovvvvvvve,love,1
2943,loveeeeeeeeeeeee,love,1
2944,loooooove,love,1
2945,llllllllllllllove,love,1
2946,loveeeeee,love,1
2947,llllllove,love,1
2948,lovvvvvvvvvvvvvve,love,1
2949,lllllllllllllove,love,1
2950,looooooooooooove,love,1
2951,lovvvvvvvve,love,1
2952,lovvvvve,love,1
2953,loveeeeeeeeeee,love,1
2954,loveeeeeeeeeeeee,love,1
2955,lovvvvvvvvvvvve,love,1
2956,lovvvvvvvvvvve,love,1
2957,looooooooooooove,love,1
2958,loooooooooooove,love,1
2959,llllllllllllllove,love,1
2960,loveeeeeeeee,love,1
2961,loveeeeeeeeeee,love,1
2962,llllllllove,love,1
2963,looooooooooooove,love,1
2964,loveeeeeeeeeeee,love,1
2965,lovee,love,1
2966,llove,love,1
2967,loooooooooooooove,love,1
2968,loooooooooove,love,1
2969,lovvvvvvvvvve,love,1
2970,lllllllllllllllove,love,1
2971,loooooooooove,love,1
2972,loooooooooove,love,1
2973,lovee,love,1
2974,lovvvvvvvvvvvve,love,1
2975,lovvvvvve,love,1
2976,loveeeeeeeeeeeeeee,love,1
2977,llllove,love,1
2978,lovve,love,1
2979,lllove,love,1
2980,loooooooooooooove,love,1
2981,lovve,love,1
2982,loveeeeeeeeeeeeeee,love,1
2983,lovvvvvvvvvvvvvvve,love,1
2984,lovvvvvvvvvve,love,1
2985,lovvvve,love,1
2986,lovvvvvvvvve,love,1
2987,lllllllllove,love,1
2988,looooooooooooooove,love,1
2989,lovve,love,1
2990,loooooooove,love,1
2991,loveeeeeeeee,love,1
2992,loooooove,love,1
2993,loveeeeeeeeeeeeee,love,1
2994,lovve,love,1
2995,lovvvvvvvvvvvvvvve,love,1
2996,looooooove,love,1
2997,lovvvvvvvve,love,1
2998,lovvvvve,love,1
2999,llove,love,1
3000,cooooooooooooooool,cool,1
3001,cooooooool,cool,1
3002,cooooooooooooool,cool,1
3003,cooooool,cool,1
3004,coollllllllllllll,cool,1
3005,cooooool,cool,1
3006,coooooool,cool,1
3007,coolllllllll,cool,1
3008,coooooooooool,cool,1
3009,coool,cool,1
3010,coollllll,cool,1
3011,coollllll,cool,1
3012,coooool,cool,1
3013,cooooooooooooool,cool,1
3014,cooooooool,cool,1
3015,cccccccccccccool,cool,1
3016,ccool,cool,1
3017,cooooooooooooool,cool,1
3018,coolllllllllllllll,cool,1
3019,cooooooooooool,cool,1
3020,coollllllllllll,cool,1
3021,cooooooooooooooool,cool,1
3022,coooool,cool,1
3023,coollllllllll,cool,1
3024,coooooool,cool,1
3025,cooooooooooool,cool,1
3026,coolll,cool,1
3027,cooooooooooooooool,cool,1
3028,cccccccccccccccool,cool,1
3029,ccccccccccccccool,cool,1
3030,coooooooool,cool,1
3031,coolllllll,cool,1
3032,coooooooooooool,cool,1
3033,coooooooooool,cool,1
3034,cooooooooooool,cool,1
3035,coolll,cool,1
3036,coooooool,cool,1
3037,coooooooooool,cool,1
3038,coooooooooool,cool,1
3039,coooooool,cool,1
3040,cccool,cool,1
3041,coolllllllllllllll,cool,1
3042,coollllllllllll,cool,1
3043,coooool,cool,1
3044,ccccccool,cool,1
3045,cccccool,cool,1
3046,cooooooooool,cool,1
3047,cccccccccccool,cool,1
3048,coool,cool,1
3049,coool,cool,1
3050,cooooool,cool,1
3051,ccccool,cool,1
3052,cooooool,cool,1
3053,coolllllllllll,cool,1
3054,coollllllllllllll,cool,1
3055,coollllllllll,cool,1
3056,ccccool,cool,1
3057,coooooooool,cool,1
3058,cooooool,cool,1
3059,cooooooooooool,cool,1
3060,coollllllllllll,cool,1
3061,cooooool,cool,1
3062,ccccccccool,cool,1
3063,cooooooooool,cool,1
3064,coooooooooooooool,cool,1
3065,coooooooooool,cool,1
3066,coooooooooooool,cool,1
3067,coooool,cool,1
3068,cooooooooooooooool,cool,1
3069,coollllllllllll,cool,1
3070,cccccccccool,cool,1
3071,ccccccccool,cool,1
3072,coollllllllll,cool,1
3073,cooool,cool,1
3074,coooool,cool,1
3075,ccool,cool,1
3076,cooooooooooooool,cool,1
3077,ccccccccool,cool,1
3078,coooooool,cool,1
3079,ccccccccool,cool,1
3080,coollllllllll,cool,1
3081,cooooooooooool,cool,1
3082,coooooooooool,cool,1
3083,cooooooooooool,cool,1
3084,ccccccccccccccool,cool,1
3085,coooooooooooooool,cool,1
3086,cccccccccccccool,cool,1
3087,cccccccccccccool,cool,1
3088,coollllllllllll,cool,1
3089,cooool,cool,1
3090,cooooool,cool,1
3091,cccccccccool,cool,1
3092,cooooooooooooool,cool,1
3093,coollll,cool,1
3094,coooool,cool,1
3095,coollll,cool,1
3096,cooooooool,cool,1
3097,coooool,cool,1
3098,cccool,cool,1
3099,coool,cool,1
3100,coooool,cool,1
3101,coooooooooooooool,cool,1
3102,coolllll,cool,1
3103,coooooool,cool,1
3104,cooooooooooool,cool,1
3105,cooooooooooool,cool,1
3106,coooooool,cool,1
3107,coooooooooooooool,cool,1
3108,coooooooooooooool,cool,1
3109,cccccccccool,cool,1
3110,coooooool,cool,1
3111,coooooooooooooool,cool,1
3112,coollllllllllll,cool,1
3113,ccccccccccccool,cool,1
3114,cccccool,cool,1
3115,coooooooooooooool,cool,1
3116,ccccccccccccccool,cool,1
3117,coollllllllllll,cool,1
3118,cooooooooool,cool,1
3119,cooooool,cool,1
3120,coool,cool,1
3121,coolll,cool,1
3122,coooool,cool,1
3123,cccool,cool,1
3124,cooooooooooooooool,cool,1
3125,cooooooooooooool,cool,1
3126,cccccccccool,cool,1
3127,coolllllllllllllll,cool,1
3128,coolllllllllllllll,cool,1
3129,cooooooooooool,cool,1
3130,coolllllllllllll,cool,1
3131,coooooooooool,cool,1
3132,coolllllllllllllll,cool,1
3133,cooooooooooooool,cool,1
3134,cccccccccccool,cool,1
3135,cooooooooooooooool,cool,1
3136,ccool,cool,1
3137,coolllllllll,cool,1
3138,cooll,cool,1
3139,cccccool,cool,1
3140,cccccool,cool,1
3141,cccccccccccccool,cool,1
3142,coolllllll,cool,1
3143,cooooooooool,cool,1
3144,cooooool,cool,1
3145,cooool,cool,1
3146,cccccccccccccccool,cool,1
3147,cccccccccool,cool,1
3148,cooooooooooooool,cool,1
3149,ccccccccccool,cool,1
3150,cooooooooooooooool,cool,1
3151,coool,cool,1
3152,coollll,cool,1
3153,cooooooooool,cool,1
3154,coooooooool,cool,1
3155,ccccccccccccccool,cool,1
3156,coooool,cool,1
3157,cooooooooooool,cool,1
3158,ccccccccccccool,cool,1
3159,cccool,cool,1
3160,coolllll,cool,1
3161,coollllllllllllll,cool,1
3162,coooooooool,cool,1
3163,cooooool,cool,1
3164,cccccccccccccool,cool,1
3165,coolllllllllllllll,cool,1
3166,cooooooool,cool,1
3167,coooooooooooooool,cool,1
3168,coooooooool,cool,1
3169,cooooooooooooool,cool,1
3170,cooool,cool,1
3171,cccccccccccccool,cool,1
3172,coollll,cool,1
3173,coooooooool,cool,1
3174,coooooool,cool,1
3175,coolllllllllllll,cool,1
3176,ccool,cool,1
3177,cccccool,cool,1
3178,coooool,cool,1
3179,cooooooooooooool,cool,1
3180,coollllllllllllll,cool,1
3181,ccccccccccccool,cool,1
3182,ccccccool,cool,1
3183,coollllllllllll,cool,1
3184,cooooooooooool,cool,1
3185,coolllllllllllllll,cool,1
3186,coollllllllllll,cool,1
3187,coolll,cool,1
3188,ccccccccccool,cool,1
3189,cooool,cool,1
3190,coolllllllllll,cool,1
3191,ccccccccccool,cool,1
3192,coolllllllllllll,cool,1
3193,cooooool,cool,1
3194,cooooooooooool,cool,1
3195,coolllllll,cool,1
3196,ccccccccccccool,cool,1
3197,coooooooooooool,cool,1
3198,coooooool,cool,1
3199,coooooooooooool,cool,1
3200,coooooooooooool,cool,1
3201,cccccccool,cool,1
3202,cccccccool,cool,1
3203,coooooooooooool,cool,1
3204,coolllllllllllll,cool,1
3205,cccool,cool,1
3206,cooool,cool,1
3207,coolll,cool,1
3208,coooooooool,cool,1
3209,cooooooooooooooool,cool,1
3210,cccool,cool,1
3211,cooooool,cool,1
3212,cooooooooooool,cool,1
3213,coooooool,cool,1
3214,cccccccool,cool,1
3215,cooll,cool,1
3216,cooooooooooool,cool,1
3217,cooooooooooooooool,cool,1
3218,cccccccool,cool,1
3219,cooooooool,cool,1
3220,cccccccccccccccool,cool,1
3221,cooooool,cool,1
3222,ccccccccccccool,cool,1
3223,coooool,cool,1
3224,coolllllllllllllll,cool,1
3225,coollllllllll,cool,1
3226,coolllllll,cool,1
3227,coolllllllllllllll,cool,1
3228,coolllllllllll,cool,1
3229,cooooooooool,cool,1
3230,cccccccccccccool,cool,1
3231,ccool,cool,1
3232,cooooooooooool,cool,1
3233,ccccccccool,cool,1
3234,cooooooooooooool,cool,1
3235,coooool,cool,1
3236,cccccccccccool,cool,1
3237,coollllll,cool,1
3238,coolll,cool,1
3239,ccccccool,cool,1
3240,coooooooooooool,cool,1
3241,cooooooooooooool,cool,1
3242,cooooooooooooooool,cool,1
3243,cccccccccccool,cool,1
3244,cccccccccccccool,cool,1
3245,cooooooooooooooool,cool,1
3246,cccccccccccccccool,cool,1
3247,coooooooool,cool,1
3248,coollllllllllll,cool,1
3249,cooooooooool,cool,1
3250,cccccccccccool,cool,1
3251,coooooooooooooool,cool,1
3252,ccccccool,cool,1
3253,coooooooooooooool,cool,1
3254,coollllllllll,cool,1
3255,cooooool,cool,1
3256,coollllllll,cool,1
3257,ccccccccccccccool,cool,1
3258,cooooooooooooooool,cool,1
3259,coooooooooooool,cool,1
3260,ccccool,cool,1
3261,cccool,cool,1
3262,cooool,cool,1
3263,coooooooool,cool,1
3264,coooooooooooool,cool,1
3265,coooooool,cool,1
3266,coooooooooooool,cool,1
3267,coool,cool,1
3268,coollllllllll,cool,1
3269,coolllllllllllllll,cool,1
3270,cooooooooooooool,cool,1
3271,coooooool,cool,1
3272,coooooool,cool,1
3273,coooooool,cool,1
3274,coolllllll,cool,1
3275,cooll,cool,1
3276,coool,cool,1
3277,cooooooooooooool,cool,1
3278,cooooool,cool,1
3279,coolllll,cool,1
3280,ccccccccccccccool,cool,1
3281,cooooooooool,cool,1
3282,ccccccccccccccool,cool,1
3283,coooooooool,cool,1
3284,coooooooooool,cool,1
3285,coolll,cool,1
3286,cooool,cool,1
3287,coollll,cool,1
3288,coooooooooool,cool,1
3289,coooooooooooooool,cool,1
3290,ccool,cool,1
3291,coolllllllllll,cool,1
3292,cccccccccool,cool,1
