,emphasized,actual,sentiment
33704,coolll,cool,1
33705,cooool,cool,1
33706,coooooooool,cool,1
33707,ccccool,cool,1
33708,coolllllllllll,cool,1
33709,coool,cool,1
33710,ccccccccccccool,cool,1
33711,coollll,cool,1
33712,coooooooool,cool,1
33713,coooooool,cool,1
33714,cccool,cool,1
33715,coooooooooool,cool,1
33716,coollllllllll,cool,1
33717,ccccccccool,cool,1
33718,coooool,cool,1
33719,ccccccccccccccool,cool,1
33720,cooooooooooooooool,cool,1
33721,ccccccool,cool,1
33722,cooooooooooooool,cool,1
33723,coolllllllll,cool,1
33724,coolllllll,cool,1
33725,coollllllllllllll,cool,1
33726,coooooooooooooool,cool,1
33727,coooool,cool,1
33728,ccool,cool,1
33729,coooool,cool,1
33730,coooooooooooool,cool,1
33731,cooooooooool,cool,1
33732,coooool,cool,1
33733,coollllllllllll,cool,1
33734,coooool,cool,1
33735,ccool,cool,1
33736,coooooooooool,cool,1
33737,ccccccool,cool,1
33738,cooooooooooool,cool,1
33739,ccccccccccccool,cool,1
33740,coooooooool,cool,1
33741,coool,cool,1
33742,coolllllllllllllll,cool,1
33743,coooooooool,cool,1
33744,coollll,cool,1
33745,coolllllllllllllll,cool,1
33746,coolllllll,cool,1
33747,coooooool,cool,1
33748,cooooooooooooool,cool,1
33749,cooooooooooooooool,cool,1
33750,ccccccccool,cool,1
33751,coooooooooooool,cool,1
33752,coooool,cool,1
33753,cccccool,cool,1
33754,coolllllllll,cool,1
33755,ccccccccccccccool,cool,1
33756,coooooool,cool,1
33757,cccccccccccool,cool,1
33758,coooooooooool,cool,1
33759,coollllllllllllll,cool,1
33760,coooooooool,cool,1
33761,coooooooooool,cool,1
33762,cooll,cool,1
33763,coollllllllllll,cool,1
33764,coooool,cool,1
33765,coooooooooool,cool,1
33766,coooooooooooool,cool,1
33767,ccccccccccccool,cool,1
33768,coollllllllllll,cool,1
33769,coolll,cool,1
33770,coolllll,cool,1
33771,cooooooooooooool,cool,1
33772,cooooooool,cool,1
33773,coolllll,cool,1
33774,cccccool,cool,1
33775,coolllllll,cool,1
33776,coolllllllll,cool,1
33777,coolllllllllllll,cool,1
33778,coollllllll,cool,1
33779,cooooooooooool,cool,1
33780,coolllllllllllllll,cool,1
33781,cccccccccccccool,cool,1
33782,cooooooooooooooool,cool,1
33783,cooooooooool,cool,1
33784,coooooooooool,cool,1
33785,cooooooool,cool,1
33786,cooooool,cool,1
33787,ccccccool,cool,1
33788,coooool,cool,1
33789,coooooooooool,cool,1
33790,cooooooooool,cool,1
33791,cccccool,cool,1
33792,cooooooooooooool,cool,1
33793,coolllllllll,cool,1
33794,coooooooooool,cool,1
33795,cccccccccccccool,cool,1
33796,coooool,cool,1
33797,cooooooooooooooool,cool,1
33798,coooooooooooooool,cool,1
33799,ccccccool,cool,1
33800,ccccccccccccccool,cool,1
33801,cooooooool,cool,1
33802,cooool,cool,1
33803,cooool,cool,1
33804,cooooooooooooool,cool,1
33805,coollllllllll,cool,1
33806,coooooooool,cool,1
33807,coolllllllll,cool,1
33808,cooool,cool,1
33809,coooool,cool,1
33810,coollllllllll,cool,1
33811,coolllll,cool,1
33812,cooooooooooooooool,cool,1
33813,cooooooool,cool,1
33814,cccccccccccccccool,cool,1
33815,coolllllll,cool,1
33816,coolllllllllllllll,cool,1
33817,cccccccccool,cool,1
33818,coolll,cool,1
33819,cooooooooooool,cool,1
33820,cooooooooooooool,cool,1
33821,coolllllll,cool,1
33822,cccccccccccccccool,cool,1
33823,coooool,cool,1
33824,coolllllllllllllll,cool,1
33825,cooooool,cool,1
33826,coooool,cool,1
33827,coollllll,cool,1
33828,coooool,cool,1
33829,coolllll,cool,1
33830,coolllllllllllllll,cool,1
33831,coooool,cool,1
33832,coooooooooool,cool,1
33833,cccccccccccccccool,cool,1
33834,cccccccccccool,cool,1
33835,coooool,cool,1
33836,cooooooool,cool,1
33837,coollll,cool,1
33838,ccccccccccool,cool,1
33839,coolllllllllllll,cool,1
33840,cooool,cool,1
33841,coooooooooooool,cool,1
33842,coollllllllll,cool,1
33843,cooooool,cool,1
33844,cccccccccccool,cool,1
33845,ccccccccool,cool,1
33846,cccccccool,cool,1
33847,ccccccool,cool,1
33848,coolllllll,cool,1
33849,cooooooooooool,cool,1
33850,coooooool,cool,1
33851,cooooooooool,cool,1
33852,ccccccccool,cool,1
33853,coolllllllllllllll,cool,1
33854,cccccccccccccool,cool,1
33855,cooooooooooooool,cool,1
33856,cooool,cool,1
33857,cccccccccccccool,cool,1
33858,coolllllll,cool,1
33859,coolll,cool,1
33860,ccccccccccccool,cool,1
33861,coooooool,cool,1
33862,cooll,cool,1
33863,cooool,cool,1
33864,cooooooooooooool,cool,1
33865,cooooooool,cool,1
33866,coooooooool,cool,1
33867,coooooooool,cool,1
33868,cooooooooooooool,cool,1
33869,cccccccccool,cool,1
33870,cooooooooooool,cool,1
33871,cooll,cool,1
33872,cccccccccccool,cool,1
33873,coooooooooooooool,cool,1
33874,cccccccccccccccool,cool,1
33875,cccccool,cool,1
33876,cooooooooooooooool,cool,1
33877,ccccccool,cool,1
33878,ccccool,cool,1
33879,ccccccccccccccool,cool,1
33880,coolllll,cool,1
33881,ccool,cool,1
33882,coooool,cool,1
33883,cooooool,cool,1
33884,coooooooooooool,cool,1
33885,coool,cool,1
33886,cooooooooooool,cool,1
33887,coolllllllll,cool,1
33888,cooooool,cool,1
33889,cooooooool,cool,1
33890,cooool,cool,1
33891,cooooooooooool,cool,1
33892,coool,cool,1
33893,coolllllllll,cool,1
33894,cooooool,cool,1
33895,coolll,cool,1
33896,ccccccool,cool,1
33897,coooool,cool,1
33898,coollllllll,cool,1
33899,ccccccool,cool,1
33900,cooooooooool,cool,1
33901,coooooool,cool,1
33902,coolllllllllllll,cool,1
33903,cooooooooooool,cool,1
33904,cooooooooooooool,cool,1
33905,cccccccccccccccool,cool,1
33906,coooooooooooooool,cool,1
33907,ccccool,cool,1
33908,coooooooooooooool,cool,1
33909,cooooooool,cool,1
33910,coollllllllllll,cool,1
33911,cooooooooooool,cool,1
33912,cooooooooool,cool,1
33913,cooool,cool,1
33914,coool,cool,1
33915,coollllllllllll,cool,1
33916,coooooooooool,cool,1
33917,coolllllll,cool,1
33918,ccccccccccccool,cool,1
33919,coooooool,cool,1
33920,coooool,cool,1
33921,cccccccccccccool,cool,1
33922,coooooooool,cool,1
33923,cooooooooooooooool,cool,1
33924,coollllllllll,cool,1
33925,cooooooooooooooool,cool,1
33926,ccccccool,cool,1
33927,ccccccccccccool,cool,1
33928,coooooool,cool,1
33929,cooooooooooool,cool,1
33930,cooooool,cool,1
33931,cooooool,cool,1
33932,cooooool,cool,1
33933,coooool,cool,1
33934,coollllllll,cool,1
33935,cooooooooool,cool,1
33936,cooll,cool,1
33937,coolllll,cool,1
33938,coooooooool,cool,1
33939,coooooooooooooool,cool,1
33940,coool,cool,1
33941,coooooooooooool,cool,1
33942,cooooooooool,cool,1
33943,cooooooooooool,cool,1
33944,coolllllll,cool,1
33945,cooooooooooooooool,cool,1
33946,cccccccccccccool,cool,1
33947,coooool,cool,1
33948,ccccool,cool,1
33949,coollllllllllll,cool,1
33950,ccccccccool,cool,1
33951,cooooooooooooooool,cool,1
33952,coool,cool,1
33953,ccool,cool,1
33954,coolllll,cool,1
33955,cooll,cool,1
33956,ccccccool,cool,1
33957,cooll,cool,1
33958,coolllllllll,cool,1
33959,coolllll,cool,1
33960,ccccccccccool,cool,1
33961,cooooooool,cool,1
33962,ccccccccccccccool,cool,1
33963,coolllllllll,cool,1
33964,cccccccccccccccool,cool,1
33965,cooooooooool,cool,1
33966,coolllllll,cool,1
33967,coooooooool,cool,1
33968,cooll,cool,1
33969,coolllllllll,cool,1
33970,cccccccccccccool,cool,1
33971,cccccccccccccool,cool,1
33972,cooooooooooooool,cool,1
33973,cccool,cool,1
33974,ccool,cool,1
33975,cooooooool,cool,1
33976,ccccccccccool,cool,1
33977,cooooooooooool,cool,1
33978,cooooooooooooool,cool,1
33979,coollllllllllllll,cool,1
33980,coooooooooooooool,cool,1
33981,ccccccccccool,cool,1
33982,cooooooool,cool,1
33983,cooooooooooooooool,cool,1
33984,cccccccccccccccool,cool,1
33985,cccccccccool,cool,1
33986,cccccccool,cool,1
33987,coool,cool,1
33988,cooool,cool,1
33989,coollllllllllll,cool,1
33990,coollllllllllll,cool,1
33991,cccool,cool,1
33992,cooll,cool,1
33993,ccccccccccool,cool,1
33994,coooooooooool,cool,1
33995,cccccccccccccccool,cool,1
33996,cccccccool,cool,1
33997,ccccool,cool,1
33998,ccool,cool,1
33999,coolllllllllllll,cool,1
34000,coooooooooooool,cool,1
34001,coooooool,cool,1
34002,coooooooooool,cool,1
34003,cooool,cool,1
34004,ccccccccccool,cool,1
34005,coolllllll,cool,1
34006,coolllllll,cool,1
34007,coooooooool,cool,1
34008,coolllll,cool,1
34009,coollllllllll,cool,1
34010,ccccccccccool,cool,1
34011,ccool,cool,1
34012,coolllllllllllllll,cool,1
34013,cccccccccccccccool,cool,1
34014,cooooooooool,cool,1
34015,cooooooooooooool,cool,1
34016,coollllll,cool,1
34017,coooooooooool,cool,1
34018,coooooool,cool,1
34019,cooooooooooooooool,cool,1
34020,coooooooooool,cool,1
34021,cccccccccccccccool,cool,1
34022,cooooooooooooooool,cool,1
34023,coooooooooooooool,cool,1
34024,coollllllllll,cool,1
34025,ccccccccccccccool,cool,1
34026,coooooooooooooool,cool,1
34027,coooooooooooool,cool,1
34028,cooooool,cool,1
34029,coooooool,cool,1
34030,coollll,cool,1
34031,ccool,cool,1
34032,cccccccccccool,cool,1
34033,ccccccool,cool,1
34034,cccccccccccccool,cool,1
34035,coolll,cool,1
34036,coolllll,cool,1
34037,cooool,cool,1
34038,coolllllllllll,cool,1
34039,coooooooooool,cool,1
34040,coooool,cool,1
34041,cooooooooool,cool,1
34042,cooooooooooooool,cool,1
34043,cooooooool,cool,1
34044,coollll,cool,1
34045,cooooooooooooooool,cool,1
34046,cccool,cool,1
34047,cccccccccool,cool,1
34048,ccccccool,cool,1
34049,cooooooooooooool,cool,1
34050,cooooool,cool,1
34051,cooooooooooool,cool,1
34052,coooooool,cool,1
34053,coooool,cool,1
34054,cooooooooooooool,cool,1
34055,cccccccccccool,cool,1
34056,cccccccccccccool,cool,1
34057,ccccccccccool,cool,1
34058,cooooooool,cool,1
34059,coooooool,cool,1
34060,coooooooooooooool,cool,1
34061,cooool,cool,1
34062,cccccccccccccool,cool,1
34063,cooooooooooooool,cool,1
34064,coool,cool,1
34065,coolll,cool,1
34066,coooool,cool,1
34067,coolllllllllllll,cool,1
34068,coolllllllllllll,cool,1
34069,coolllllllllll,cool,1
34070,coollll,cool,1
34071,cooll,cool,1
34072,ccool,cool,1
34073,cccccool,cool,1
34074,coollllllllllllll,cool,1
34075,cooooooool,cool,1
34076,ccccccccccccool,cool,1
34077,cooooooooool,cool,1
34078,coolllllllll,cool,1
34079,coollll,cool,1
34080,cooll,cool,1
34081,ccccccccccccool,cool,1
34082,coolllllllllll,cool,1
34083,cooooool,cool,1
34084,coool,cool,1
34085,coool,cool,1
34086,cooooooooooool,cool,1
34087,coool,cool,1
34088,ccccccccccool,cool,1
34089,coolllllllllllllll,cool,1
34090,coolllllllllllllll,cool,1
34091,cccccool,cool,1
34092,coooooooooooool,cool,1
34093,cooooooooool,cool,1
34094,ccccccccccccccool,cool,1
34095,cooooooooool,cool,1
34096,ccool,cool,1
34097,coooooooooool,cool,1
34098,cooooool,cool,1
34099,cooooool,cool,1
34100,coolllllllll,cool,1
34101,coolllllll,cool,1
34102,cooooooool,cool,1
34103,coollllll,cool,1
34104,ccool,cool,1
34105,coolll,cool,1
34106,coooooooool,cool,1
34107,cooool,cool,1
34108,coolllllllll,cool,1
34109,cccccccccccool,cool,1
34110,cooll,cool,1
34111,coolllllllllllllll,cool,1
34112,coollll,cool,1
34113,coollllll,cool,1
34114,cooool,cool,1
34115,coool,cool,1
34116,cooooooooooool,cool,1
34117,cooooooooool,cool,1
34118,coolllllll,cool,1
34119,coollllllll,cool,1
34120,cooooool,cool,1
34121,cooooooooooool,cool,1
34122,ccccccccccccool,cool,1
34123,coooooooooooool,cool,1
34124,coooooooooooooool,cool,1
34125,cccccool,cool,1
34126,cccccccccccccccool,cool,1
34127,coool,cool,1
34128,cooooooool,cool,1
34129,ccccool,cool,1
34130,cccccccccccool,cool,1
34131,cccool,cool,1
34132,coooooool,cool,1
34133,cccccool,cool,1
34134,coooool,cool,1
34135,coool,cool,1
34136,cooooool,cool,1
34137,coool,cool,1
34138,ccccccccool,cool,1
34139,ccccool,cool,1
34140,coooooooooooool,cool,1
34141,coooool,cool,1
34142,cooooooooooool,cool,1
34143,ccccccccccool,cool,1
34144,cooooooooooooool,cool,1
34145,ccccool,cool,1
34146,cooooooool,cool,1
34147,coollll,cool,1
34148,cooooooooooooool,cool,1
34149,coooooooool,cool,1
34150,coooooooooool,cool,1
34151,coooooooooool,cool,1
34152,cccccccccccccccool,cool,1
34153,cooooooool,cool,1
34154,coooooooooooooool,cool,1
34155,coool,cool,1
34156,cooooooooool,cool,1
34157,coooooool,cool,1
34158,ccccccool,cool,1
34159,coooooool,cool,1
34160,coooooooooooool,cool,1
34161,ccccccccccccool,cool,1
34162,cooooooooooool,cool,1
34163,ccccccccccool,cool,1
34164,cooooooooooool,cool,1
34165,coollllllllllllll,cool,1
34166,cccccccccccool,cool,1
34167,coooooooool,cool,1
34168,cccccccccccccool,cool,1
34169,cooooooooooooool,cool,1
34170,cooooooooooooool,cool,1
34171,coolllllllllll,cool,1
34172,cccool,cool,1
34173,coooooooooooooool,cool,1
34174,ccccccccccccool,cool,1
34175,coolllllllllllllll,cool,1
34176,cooooool,cool,1
34177,coooooooooool,cool,1
34178,cooooooool,cool,1
34179,cooooooooooool,cool,1
34180,coooooooooooooool,cool,1
34181,coolllllll,cool,1
34182,coollllllllll,cool,1
34183,coooooool,cool,1
34184,coolllllllllll,cool,1
34185,cooooool,cool,1
34186,cooooooooool,cool,1
34187,cooll,cool,1
34188,coollllllllllll,cool,1
34189,cccool,cool,1
34190,coooooooooool,cool,1
34191,coollllllllllllll,cool,1
34192,ccccccccccccool,cool,1
34193,coolllllllllllllll,cool,1
34194,cooll,cool,1
34195,coolllllllllll,cool,1
34196,cooooooooooool,cool,1
34197,coolllllll,cool,1
34198,coooooooooool,cool,1
34199,ccccool,cool,1
34200,coolllllllllll,cool,1
34201,coooooool,cool,1
34202,coolllllllllllll,cool,1
34203,coooooooooooooool,cool,1
34204,coollllllllll,cool,1
34205,coolllllllllllll,cool,1
34206,coool,cool,1
34207,cccccool,cool,1
34208,coooooooool,cool,1
34209,cooooooooooooooool,cool,1
34210,coooooooooooool,cool,1
34211,coooooooooooooool,cool,1
34212,ccool,cool,1
34213,coooooooool,cool,1
34214,coolllllllll,cool,1
34215,coolllllllllll,cool,1
34216,cccccccccccccool,cool,1
34217,cooooooooool,cool,1
34218,coollllll,cool,1
34219,cooooool,cool,1
34220,coooool,cool,1
34221,cooooooooool,cool,1
34222,coollll,cool,1
34223,coolllllllllll,cool,1
34224,cooooool,cool,1
34225,cooooooooooooooool,cool,1
34226,coolllllll,cool,1
34227,ccccccccccccool,cool,1
34228,coooooooooooool,cool,1
34229,cooll,cool,1
34230,coool,cool,1
34231,cooooooooooooool,cool,1
34232,coolllllllll,cool,1
34233,cooool,cool,1
34234,cccccccccccccool,cool,1
34235,cooooooool,cool,1
34236,coooooooool,cool,1
34237,cooooooooooooooool,cool,1
34238,cooool,cool,1
34239,cccccccccccccccool,cool,1
34240,coollll,cool,1
34241,ccccccool,cool,1
34242,cooooooool,cool,1
34243,coollllll,cool,1
34244,coooooooooool,cool,1
34245,coolllllll,cool,1
34246,cooool,cool,1
34247,cooool,cool,1
34248,coooooooooooooool,cool,1
34249,ccccccccool,cool,1
34250,coollllllllll,cool,1
34251,cooooooooooool,cool,1
34252,coooooooooooool,cool,1
34253,cccccccccool,cool,1
34254,cooooooool,cool,1
34255,ccccccccccccccool,cool,1
34256,ccccccccccccool,cool,1
34257,coolllllllll,cool,1
34258,coollllll,cool,1
34259,cccccccccccccool,cool,1
34260,coooooool,cool,1
34261,coooool,cool,1
34262,coooooooooooooool,cool,1
34263,coollllllllllll,cool,1
34264,cooool,cool,1
34265,cccccccool,cool,1
34266,coooooooooooool,cool,1
34267,cooooooool,cool,1
34268,coooooooooooooool,cool,1
34269,cooll,cool,1
34270,coooooooooool,cool,1
34271,cooooooooooooooool,cool,1
34272,coolllllllllllllll,cool,1
34273,cooool,cool,1
34274,coooool,cool,1
34275,cooooooooool,cool,1
34276,coooooooooooooool,cool,1
34277,coooooool,cool,1
34278,cooooooooooool,cool,1
34279,coolllllllllllllll,cool,1
34280,coooooool,cool,1
34281,coooool,cool,1
34282,coollllll,cool,1
34283,coooooooool,cool,1
34284,cccccool,cool,1
34285,coollllllll,cool,1
34286,coollllllllllll,cool,1
34287,cccccccccool,cool,1
34288,cooooooooooooooool,cool,1
34289,cooooooooooool,cool,1
34290,cccccccccccool,cool,1
34291,ccccccccool,cool,1
34292,coooooooooooooool,cool,1
34293,cooooool,cool,1
34294,coool,cool,1
34295,coooooooooool,cool,1
34296,coolllllllllllllll,cool,1
34297,cooooooooooool,cool,1
34298,coolllllllllllll,cool,1
34299,cooooooooooooooool,cool,1
34300,coolllllllllllll,cool,1
34301,cooooooooooool,cool,1
34302,coooooool,cool,1
34303,coolllllll,cool,1
34304,cooool,cool,1
34305,coooooooool,cool,1
34306,coooool,cool,1
34307,cooooooooooool,cool,1
34308,coolll,cool,1
34309,cooll,cool,1
34310,cooooooool,cool,1
34311,cooooool,cool,1
34312,coooooooooool,cool,1
34313,coooooooool,cool,1
34314,coooooooooooooool,cool,1
34315,cooooooooooooool,cool,1
34316,coooooool,cool,1
34317,cooooooooool,cool,1
34318,coooooool,cool,1
34319,coool,cool,1
34320,cooooooooooooool,cool,1
34321,cooooooooooooool,cool,1
34322,coollll,cool,1
34323,cooooooooooooooool,cool,1
34324,ccool,cool,1
34325,ccccccccccool,cool,1
34326,cooooooool,cool,1
34327,coooooooooool,cool,1
34328,coool,cool,1
34329,cooooooool,cool,1
34330,ccccccccccccool,cool,1
34331,cooooooooooooooool,cool,1
34332,coooool,cool,1
34333,cooooooooooooooool,cool,1
34334,cooooooool,cool,1
34335,coooooooooooooool,cool,1
34336,coooool,cool,1
34337,coooooool,cool,1
34338,cooooooooooooool,cool,1
34339,cooooooooooooool,cool,1
34340,coollllllllllllll,cool,1
34341,cccccccccool,cool,1
34342,coollllll,cool,1
34343,cooooooooool,cool,1
34344,cccccool,cool,1
34345,cooooooooool,cool,1
34346,coolll,cool,1
34347,cooll,cool,1
34348,coolllllll,cool,1
34349,cccccccccccccccool,cool,1
34350,coool,cool,1
34351,cccccccccool,cool,1
34352,cccccccccccccccool,cool,1
34353,cooooooooooool,cool,1
34354,coolllllllllllllll,cool,1
34355,cooooool,cool,1
34356,coooooooool,cool,1
34357,coollllllllllllll,cool,1
34358,ccccccccccccccool,cool,1
34359,coolllllllllllll,cool,1
34360,coolllllllllll,cool,1
34361,coooooooooooool,cool,1
34362,coolllllllllllllll,cool,1
34363,coolllllllllllll,cool,1
34364,cooooooooooooooool,cool,1
34365,coolll,cool,1
34366,cooooooool,cool,1
34367,cccccccccccccccool,cool,1
34368,coool,cool,1
34369,cooooooooooooool,cool,1
34370,cccccccccccccool,cool,1
34371,ccccccccccool,cool,1
34372,cooool,cool,1
34373,coolllllll,cool,1
34374,coolllll,cool,1
34375,coooool,cool,1
34376,coooooooooooooool,cool,1
34377,coollllllllll,cool,1
34378,coooooooool,cool,1
34379,coolllllllllllll,cool,1
34380,cccccccccccccool,cool,1
34381,coollllllllllllll,cool,1
34382,cooooooool,cool,1
34383,coooooooool,cool,1
34384,cccccccccccool,cool,1
34385,coollllllllll,cool,1
34386,cccccccccool,cool,1
34387,coolllllllllll,cool,1
34388,coolllllll,cool,1
34389,cooooooooool,cool,1
34390,cooool,cool,1
34391,coolllllllllllllll,cool,1
34392,ccccccccccccccool,cool,1
34393,coooooooool,cool,1
34394,coolllllllllll,cool,1
34395,coooooooooool,cool,1
34396,coolllllll,cool,1
34397,ccool,cool,1
34398,coolllllllllll,cool,1
34399,cooooooooooooooool,cool,1
34400,coolllllll,cool,1
34401,coooooooooooool,cool,1
34402,cooooooooooooooool,cool,1
34403,ccccccccool,cool,1
34404,coooooooooooooool,cool,1
34405,coool,cool,1
34406,cooooooooooool,cool,1
34407,coollllllllllll,cool,1
34408,cooooooooool,cool,1
34409,ccccccool,cool,1
34410,coooooooool,cool,1
34411,coool,cool,1
34412,coollllllll,cool,1
34413,cooooooooooooool,cool,1
34414,coool,cool,1
34415,ccccccccool,cool,1
34416,coooooooool,cool,1
34417,coolllllll,cool,1
34418,cooool,cool,1
34419,ccccool,cool,1
34420,coolll,cool,1
34421,coooooooooooooool,cool,1
34422,cooooooooooooooool,cool,1
34423,cooooooooooool,cool,1
34424,ccccool,cool,1
34425,coooooooooool,cool,1
34426,cooool,cool,1
34427,coooooool,cool,1
34428,cooooooooool,cool,1
34429,coooooool,cool,1
34430,coollllllllllllll,cool,1
34431,cooll,cool,1
34432,coollllllllllll,cool,1
34433,ccccccccccool,cool,1
34434,coooooooooool,cool,1
34435,cooooooooool,cool,1
34436,cooooool,cool,1
34437,coooooooool,cool,1
34438,coollllllllllll,cool,1
34439,cooooool,cool,1
34440,coooooooooooooool,cool,1
34441,coollllllllll,cool,1
34442,coool,cool,1
34443,cooooooooooooooool,cool,1
34444,coolllllllllllllll,cool,1
34445,coolllllllll,cool,1
34446,coollllllllllllll,cool,1
34447,cccccccccccccool,cool,1
34448,ccccccccool,cool,1
34449,coooooooooooooool,cool,1
34450,cccool,cool,1
34451,cooooooooooooooool,cool,1
34452,cooooooool,cool,1
34453,cooooooooool,cool,1
34454,cccccccccccool,cool,1
34455,coool,cool,1
34456,coooooooooooooool,cool,1
34457,coooool,cool,1
34458,coooooooooooool,cool,1
34459,coooool,cool,1
34460,cooool,cool,1
34461,coooooool,cool,1
34462,coooooooooool,cool,1
34463,cooooooooool,cool,1
34464,coollllll,cool,1
34465,cccccccccccccool,cool,1
34466,cooooooooool,cool,1
34467,ccccccool,cool,1
34468,coollllllllllll,cool,1
34469,cccccccccool,cool,1
34470,cooooooooooooool,cool,1
34471,coool,cool,1
34472,cooooooool,cool,1
34473,cooooooooooool,cool,1
34474,coooool,cool,1
34475,ccccccccccool,cool,1
34476,coooooooooooooool,cool,1
34477,cooooooooooool,cool,1
34478,cooooooooooooool,cool,1
34479,ccccccool,cool,1
34480,ccool,cool,1
34481,cccccool,cool,1
34482,cooooooooool,cool,1
34483,cooooooooool,cool,1
34484,ccccccccccccool,cool,1
34485,cooooooool,cool,1
34486,coool,cool,1
34487,cooooooooooooool,cool,1
34488,cccccccccccccool,cool,1
34489,cooooooool,cool,1
34490,cooooool,cool,1
34491,ccccool,cool,1
34492,coooooool,cool,1
34493,coolllll,cool,1
34494,ccool,cool,1
34495,cccccccccccool,cool,1
34496,ccccccccccccool,cool,1
34497,coollllllll,cool,1
34498,ccccccool,cool,1
34499,coooooool,cool,1
34500,coolllllllllllll,cool,1
34501,cooooooooool,cool,1
34502,coooooooooool,cool,1
34503,coooool,cool,1
34504,coollll,cool,1
34505,coolllll,cool,1
34506,cccccool,cool,1
34507,coollll,cool,1
34508,coooooooooooool,cool,1
34509,coooooool,cool,1
34510,cccccccccccccccool,cool,1
34511,coooooooooooooool,cool,1
34512,coollllllllll,cool,1
34513,coollllllllllllll,cool,1
34514,ccccool,cool,1
34515,cccccccccccool,cool,1
34516,ccccccool,cool,1
34517,coooooooooooooool,cool,1
34518,cccccccccccool,cool,1
34519,cooooooooooooooool,cool,1
34520,coollllll,cool,1
34521,cooool,cool,1
34522,cooool,cool,1
34523,coooooooool,cool,1
34524,coooooooooooool,cool,1
34525,coool,cool,1
34526,coooooooooooool,cool,1
34527,coooooooooooooool,cool,1
34528,cooll,cool,1
34529,coooooooooool,cool,1
34530,cooooooooooooool,cool,1
34531,coolllllllllllllll,cool,1
34532,coollllllllllllll,cool,1
34533,coolllllllll,cool,1
34534,cooooool,cool,1
34535,coolllllllllllll,cool,1
34536,coollllllllllllll,cool,1
34537,coool,cool,1
34538,cccccccccool,cool,1
34539,cccccccool,cool,1
34540,coooooooooooooool,cool,1
34541,coolllllllllllll,cool,1
34542,ccccccccccccool,cool,1
34543,cooooooooooooool,cool,1
34544,coooooooooool,cool,1
34545,cooooooooool,cool,1
34546,coollll,cool,1
34547,coooool,cool,1
34548,cooooooooooooool,cool,1
34549,coolll,cool,1
34550,cooooooooool,cool,1
34551,cooool,cool,1
34552,ccccccccccccool,cool,1
34553,coolllllllll,cool,1
34554,cccccool,cool,1
34555,coollllllllll,cool,1
34556,coolllllllllllll,cool,1
34557,cooooool,cool,1
34558,ccccccccccool,cool,1
34559,ccccccccccool,cool,1
34560,coooooooooool,cool,1
34561,cccccool,cool,1
34562,cooooooool,cool,1
34563,cooooooooool,cool,1
34564,cccccccccccccool,cool,1
34565,cccccccccool,cool,1
34566,coooooooool,cool,1
34567,coool,cool,1
34568,cooooooooooooool,cool,1
34569,coooooooooool,cool,1
34570,coooooool,cool,1
34571,coolllllll,cool,1
34572,cooooooooooooool,cool,1
34573,coollllllll,cool,1
34574,cccccccool,cool,1
34575,ccccool,cool,1
34576,coooooooooooool,cool,1
34577,coooool,cool,1
34578,cooooooooooooool,cool,1
34579,coooooooooooool,cool,1
34580,cooooooooooooool,cool,1
34581,ccccccccccccool,cool,1
34582,ccccool,cool,1
34583,coollllllll,cool,1
34584,coolllllllll,cool,1
34585,coooooool,cool,1
34586,cooool,cool,1
34587,coooooool,cool,1
34588,cooll,cool,1
34589,cccool,cool,1
34590,cooooool,cool,1
34591,coolllllll,cool,1
34592,cooooooool,cool,1
34593,coooooooool,cool,1
34594,cooooooool,cool,1
34595,coooooooooooooool,cool,1
34596,cooooooooooooool,cool,1
34597,cooooooooool,cool,1
34598,cooooool,cool,1
34599,coolllllllllllllll,cool,1
34600,coooooooool,cool,1
34601,ccccccccool,cool,1
34602,ccccccool,cool,1
34603,coooooooooooool,cool,1
34604,cccccccool,cool,1
34605,cccccccccccccccool,cool,1
34606,cccccccccool,cool,1
34607,cccccccccccccccool,cool,1
34608,ccccool,cool,1
34609,cooooooooooooool,cool,1
34610,cooooool,cool,1
34611,cooool,cool,1
34612,coolllllllllllll,cool,1
34613,coooooooooool,cool,1
34614,cooooooooooool,cool,1
34615,cooooooooooooool,cool,1
34616,coollllllllllllll,cool,1
34617,cccccool,cool,1
34618,cccccccccccool,cool,1
34619,cooooooooooool,cool,1
34620,cccccccool,cool,1
34621,ccccool,cool,1
34622,cooooooooooooooool,cool,1
34623,coooooool,cool,1
34624,ccccccool,cool,1
34625,coolllllllllllllll,cool,1
34626,coooooool,cool,1
34627,ccccccccccool,cool,1
34628,coooooooooool,cool,1
34629,coooooooooooool,cool,1
34630,cooooool,cool,1
34631,coooooooooool,cool,1
34632,cooooooooooooooool,cool,1
34633,coolllllllllll,cool,1
34634,ccool,cool,1
34635,cooooooooooooooool,cool,1
34636,cccool,cool,1
34637,coolllll,cool,1
34638,cccccccool,cool,1
34639,cccccccccccccccool,cool,1
34640,ccccool,cool,1
34641,cooooooooooool,cool,1
34642,coollllll,cool,1
34643,cooooooooooool,cool,1
34644,cccccool,cool,1
34645,cccool,cool,1
34646,cccccool,cool,1
34647,ccccccccccccccool,cool,1
34648,coooool,cool,1
34649,coooool,cool,1
34650,coollllllllllll,cool,1
34651,cccccccccccool,cool,1
34652,ccccccccccccool,cool,1
34653,coollllllllllllll,cool,1
34654,cooooool,cool,1
