,emphasized,actual,sentiment
2853,beautifffffffffful,beautiful,1
2854,beautiiiiiiiiiiiiiful,beautiful,1
2855,beeeeeeeeeautiful,beautiful,1
2856,beautifuuuuuuuuuuuuul,beautiful,1
2857,beaaaautiful,beautiful,1
2858,beaaaaaaaaaautiful,beautiful,1
2859,beautifullllll,beautiful,1
2860,beautifulllllllllll,beautiful,1
2861,beaaaaautiful,beautiful,1
2862,beautiiful,beautiful,1
2863,beautttiful,beautiful,1
2864,beautifffful,beautiful,1
2865,beautifulllllllll,beautiful,1
2866,beauuuuuutiful,beautiful,1
2867,beauttttttiful,beautiful,1
2868,beautifuuuuuuuuul,beautiful,1
2869,beautifuuul,beautiful,1
2870,beeeautiful,beautiful,1
2871,beautiiiiiiiiiful,beautiful,1
2872,beauttttiful,beautiful,1
2873,beaaaaaautiful,beautiful,1
2874,beautifull,beautiful,1
2875,beauuuuutiful,beautiful,1
2876,beautiffffffffffffffful,beautiful,1
2877,beautttiful,beautiful,1
2878,beauuuuutiful,beautiful,1
2879,beautifuuuuul,beautiful,1
2880,bbbbbbeautiful,beautiful,1
2881,beautifulllllllllll,beautiful,1
2882,beautifulllllllllllllll,beautiful,1
2883,beauutiful,beautiful,1
2884,beautifffffffffffful,beautiful,1
2885,beeeeautiful,beautiful,1
2886,beautifuuul,beautiful,1
2887,bbeautiful,beautiful,1
2888,beaaaaaaaaautiful,beautiful,1
2889,beauuuuuuuuutiful,beautiful,1
2890,beautifulllllll,beautiful,1
2891,beaaaaaaaaaaaaautiful,beautiful,1
2892,beaaaaaaaaaautiful,beautiful,1
2893,beautifffffful,beautiful,1
2894,beaaaaaaaaaaaautiful,beautiful,1
2895,beautifuuuuuuuuuuul,beautiful,1
2896,beauttttttttttttiful,beautiful,1
2897,beautiiiiiiiiiiiiiiful,beautiful,1
2898,beautifffffffffffffful,beautiful,1
2899,beauuuuuuuuuuuuutiful,beautiful,1
2900,beautttttttttttttttiful,beautiful,1
2901,beautttttttttttttttiful,beautiful,1
2902,beauttttttttttttttiful,beautiful,1
2903,beautiiiiful,beautiful,1
2904,beaaaaautiful,beautiful,1
2905,beauuuuuuutiful,beautiful,1
2906,beautttttttttiful,beautiful,1
2907,beeeeeeeeeeeeeeeautiful,beautiful,1
2908,beeeeeeeeeeeautiful,beautiful,1
2909,beautifffffffffffffful,beautiful,1
2910,beeeeeeeeeeautiful,beautiful,1
2911,bbbbbeautiful,beautiful,1
2912,beautifuuuuul,beautiful,1
2913,beauttttttiful,beautiful,1
2914,beautifulllllll,beautiful,1
2915,bbbbbbbbeautiful,beautiful,1
2916,beautifffffffffful,beautiful,1
2917,beautifuuuuuuuuuuuuul,beautiful,1
2918,beaaaautiful,beautiful,1
2919,beeeeeeeeeeautiful,beautiful,1
2920,beauuuuutiful,beautiful,1
2921,beautifuuuuuuul,beautiful,1
2922,beautifulllllll,beautiful,1
2923,beauttttttttttttttiful,beautiful,1
2924,beautiiiful,beautiful,1
2925,beautttttttttttttiful,beautiful,1
2926,beaaaaautiful,beautiful,1
2927,beeeeeeeeautiful,beautiful,1
2928,beauuutiful,beautiful,1
2929,beaaautiful,beautiful,1
2930,beauuuuuuuutiful,beautiful,1
2931,beautifuuuuuuuuuuuuuul,beautiful,1
2932,bbbbbbeautiful,beautiful,1
2933,beaaaautiful,beautiful,1
2934,beautifullllllllll,beautiful,1
2935,beauuuuuuuuuuuuuuutiful,beautiful,1
2936,beauttttiful,beautiful,1
2937,beaautiful,beautiful,1
2938,beeeautiful,beautiful,1
2939,beautifffffffful,beautiful,1
2940,beautifful,beautiful,1
2941,beauuuuuuuuuuutiful,beautiful,1
2942,beeeeeeeeeautiful,beautiful,1
2943,beauttttiful,beautiful,1
2944,beautifull,beautiful,1
2945,beaaaaaaaautiful,beautiful,1
2946,beautttttttttttttttiful,beautiful,1
2947,beautttttttttiful,beautiful,1
2948,beautifffful,beautiful,1
2949,beautifuuuul,beautiful,1
2950,bbbbbbbbeautiful,beautiful,1
2951,beaaaaaaaaaaaaaautiful,beautiful,1
2952,beautifuuuuul,beautiful,1
2953,beautifuuuuuuuul,beautiful,1
2954,beaaaaaaaaaaaautiful,beautiful,1
2955,beautifuuuuuuuuuuul,beautiful,1
2956,beautttttttttiful,beautiful,1
2957,beautiiiiiful,beautiful,1
2958,beautifuuuul,beautiful,1
2959,beauuuuuuuutiful,beautiful,1
2960,beautiffffffffffffful,beautiful,1
2961,beautiiiiiiiiful,beautiful,1
2962,beautifuuuuuuuuuuuuuuul,beautiful,1
2963,beauuuuuutiful,beautiful,1
2964,beautifuuuuuuuuuuuul,beautiful,1
2965,beautifffffful,beautiful,1
2966,beeeeautiful,beautiful,1
2967,beauuuuuuuuuuuuutiful,beautiful,1
2968,beautifuuuuuul,beautiful,1
2969,beautiiiiiiiiful,beautiful,1
2970,beeeeeeeeeeeeautiful,beautiful,1
2971,beaaaautiful,beautiful,1
2972,bbbbbbbbbbbbbeautiful,beautiful,1
2973,beauttttttttiful,beautiful,1
2974,beeeeeeeeeeeeeautiful,beautiful,1
2975,bbbeautiful,beautiful,1
2976,beaautiful,beautiful,1
2977,beauttiful,beautiful,1
2978,beauttttttiful,beautiful,1
2979,beautiffffffffffffffful,beautiful,1
2980,beauuuuuuuuuuuuutiful,beautiful,1
2981,beautifffffffffffful,beautiful,1
2982,beautifullllllllll,beautiful,1
2983,beautifffffful,beautiful,1
2984,beautifuul,beautiful,1
2985,beeeeeeeeeeeeeeautiful,beautiful,1
2986,beautiiiiiiiiiful,beautiful,1
2987,bbbbbbbbbeautiful,beautiful,1
2988,beeeeautiful,beautiful,1
2989,beaaaaaaaaaaaaaautiful,beautiful,1
2990,bbbbbbbbbbbbeautiful,beautiful,1
2991,beautiiiiiiiiiiiiiiful,beautiful,1
2992,beautifullllllllllll,beautiful,1
2993,beauttttttttiful,beautiful,1
2994,beeeeautiful,beautiful,1
2995,beauttttttttiful,beautiful,1
2996,beautifullllllll,beautiful,1
2997,beautifull,beautiful,1
2998,beautiiiiiiiiiiiiiiful,beautiful,1
2999,beautifullllll,beautiful,1
3000,beautifulllllllllll,beautiful,1
3001,bbbbbbbbbbbbbeautiful,beautiful,1
3002,beauuuuutiful,beautiful,1
3003,beaaaaautiful,beautiful,1
3004,beaaaaaaaaaaaautiful,beautiful,1
3005,beautiffffffffffffffful,beautiful,1
3006,beautiffffful,beautiful,1
3007,beeeeeeeeeeeautiful,beautiful,1
3008,bbbbbbeautiful,beautiful,1
3009,beautttttttttttttiful,beautiful,1
3010,beeeeeeeeeeeautiful,beautiful,1
3011,beautifullllll,beautiful,1
3012,beautttiful,beautiful,1
3013,beauuuuuuuuuuutiful,beautiful,1
3014,beauutiful,beautiful,1
3015,beautifullllllllll,beautiful,1
3016,beautttttttttiful,beautiful,1
3017,beautifuuuuuuuuuuuuuuul,beautiful,1
3018,bbbbbbbbbbbbeautiful,beautiful,1
3019,beauuuuuuuuuuuuutiful,beautiful,1
3020,beauuuuuuuutiful,beautiful,1
3021,beautifulllllllll,beautiful,1
3022,beeeeeeeeautiful,beautiful,1
3023,beeeeeeeeeautiful,beautiful,1
3024,beautiffffffffffful,beautiful,1
3025,bbbbbbeautiful,beautiful,1
3026,beeeeeeeeeeeeeautiful,beautiful,1
3027,bbbbbbbeautiful,beautiful,1
3028,beautttiful,beautiful,1
3029,beautifful,beautiful,1
3030,beauttttiful,beautiful,1
3031,beautifffffffffffffful,beautiful,1
3032,beauuutiful,beautiful,1
3033,bbbbbbbbeautiful,beautiful,1
3034,beautifffffffffffful,beautiful,1
3035,beautifffful,beautiful,1
3036,beautiiiiiiiiiiiiiful,beautiful,1
3037,beautttttttttiful,beautiful,1
3038,beautiiiful,beautiful,1
3039,beauuuuuuuuuuuuuuutiful,beautiful,1
3040,beautiiiiiiiful,beautiful,1
3041,beaaaaaautiful,beautiful,1
3042,beaaaaaaaaaaaaaaautiful,beautiful,1
3043,bbbbbbbbbbbeautiful,beautiful,1
3044,beautiiiful,beautiful,1
3045,beaaaaaaaaaaaaaautiful,beautiful,1
3046,beaaaautiful,beautiful,1
3047,bbbbbbbbbbbbbbeautiful,beautiful,1
3048,beautifuuuuuuuuuuuuuuul,beautiful,1
3049,beautiiiiiiful,beautiful,1
3050,bbbbbbbbbbbeautiful,beautiful,1
3051,beautifffful,beautiful,1
3052,beautifffffffffful,beautiful,1
3053,beauuuuutiful,beautiful,1
3054,beeeeeeeautiful,beautiful,1
3055,beauuuuuuuuutiful,beautiful,1
3056,beauttttttttiful,beautiful,1
3057,beautifulllllllllll,beautiful,1
3058,beauttttttttttttiful,beautiful,1
3059,beauuuuuuuuuuuuutiful,beautiful,1
3060,beautifullllllllll,beautiful,1
3061,beautiffffffffffffffful,beautiful,1
3062,beautifuuuuuul,beautiful,1
3063,beautiiiiful,beautiful,1
3064,beautttttttttttiful,beautiful,1
3065,bbbeautiful,beautiful,1
3066,beauuuutiful,beautiful,1
3067,beautifulllllll,beautiful,1
3068,beautifuuuuuuuuuul,beautiful,1
3069,beaaaaaaaaaaaaaautiful,beautiful,1
3070,beauuuuutiful,beautiful,1
3071,beaaaaaaaaaaaaaautiful,beautiful,1
3072,beautifuuuuuuuuuuuuuul,beautiful,1
3073,beauttttttttiful,beautiful,1
3074,beeeeeeeeeeeeeeeautiful,beautiful,1
3075,beautiiiiiiiiiiful,beautiful,1
3076,beaaaaaaaaaaaaaaautiful,beautiful,1
3077,beaaaaaaaaaaaaautiful,beautiful,1
3078,beautifulllllllll,beautiful,1
3079,beautiiiiiiiiiful,beautiful,1
3080,beautifffffful,beautiful,1
3081,beautiffffffffffffffful,beautiful,1
3082,beauuutiful,beautiful,1
3083,beautifuuuuuuuuuuul,beautiful,1
3084,beautiiful,beautiful,1
3085,beautiiiful,beautiful,1
3086,beautifuuuuuuuuuuuuuul,beautiful,1
3087,bbbbbeautiful,beautiful,1
3088,beautiffffffffful,beautiful,1
3089,beautifullll,beautiful,1
3090,beautttttttttttttttiful,beautiful,1
3091,beautttttttttttttttiful,beautiful,1
3092,beaaaaaaaaaaaaaaautiful,beautiful,1
3093,beautifuuuuuuuuuuuuul,beautiful,1
3094,beaaaaaaautiful,beautiful,1
3095,beautiffffffffful,beautiful,1
3096,beauuuuuuuuuuuuuuutiful,beautiful,1
3097,beaaaaaaaaaaaaaautiful,beautiful,1
3098,beeeeeeautiful,beautiful,1
3099,beauttttttttttttiful,beautiful,1
3100,beautifuuuuuuuuuul,beautiful,1
3101,beauttttttttttttttiful,beautiful,1
3102,beautifffffffffffful,beautiful,1
3103,beautifuuuuuuuuuuuuuuul,beautiful,1
3104,beauuuuuuuuuuuuuuutiful,beautiful,1
3105,bbbbbbbbbeautiful,beautiful,1
3106,beaaaaaaaaaaautiful,beautiful,1
3107,beautiffful,beautiful,1
3108,beautifffffffffful,beautiful,1
3109,beautifffffffffffffful,beautiful,1
3110,beaaautiful,beautiful,1
3111,beauuuuuuuuuuuuutiful,beautiful,1
3112,beauuuuutiful,beautiful,1
3113,beeeeeeeeeeeautiful,beautiful,1
3114,beeeeeeeeeeeeautiful,beautiful,1
3115,beautifuuuuul,beautiful,1
3116,beautifulll,beautiful,1
3117,beauuuuuuuuutiful,beautiful,1
3118,beautifuuuul,beautiful,1
3119,beautifulll,beautiful,1
3120,beeautiful,beautiful,1
3121,beautiiiiiiiful,beautiful,1
3122,beeeeeeeeautiful,beautiful,1
3123,beeeeeeeeeeeeeautiful,beautiful,1
3124,beautifuuuuuuuuuuuuuul,beautiful,1
3125,bbbbbbbbbbeautiful,beautiful,1
3126,beauuuuuutiful,beautiful,1
3127,beautifffffffffffful,beautiful,1
3128,beautiiiiiiiiful,beautiful,1
3129,beautiffffffffffffffful,beautiful,1
3130,beauuuuuuuuuuuuutiful,beautiful,1
3131,beaaaaaaaaaaaaaautiful,beautiful,1
3132,beautifulllll,beautiful,1
3133,beautiiiiiiful,beautiful,1
3134,beautiffffffffffffful,beautiful,1
3135,beautiffffful,beautiful,1
3136,beautiffful,beautiful,1
3137,bbbeautiful,beautiful,1
3138,beautifuuuuuul,beautiful,1
3139,bbbbbbbbbbbeautiful,beautiful,1
3140,beeautiful,beautiful,1
3141,beautiiiiiiiiiiiiiiful,beautiful,1
3142,beautifulllllll,beautiful,1
3143,beeeeeeeeautiful,beautiful,1
3144,beautiiful,beautiful,1
3145,beeeeeeeeeeautiful,beautiful,1
3146,beeeeeeeeeeeeautiful,beautiful,1
3147,beeeeeautiful,beautiful,1
3148,bbbeautiful,beautiful,1
3149,beaaaaaaautiful,beautiful,1
3150,bbbeautiful,beautiful,1
3151,beauuuuuuuuuuuuuuutiful,beautiful,1
3152,beeeeautiful,beautiful,1
3153,beautifuuuuuuuuuuuuuuul,beautiful,1
3154,beeeeeeeautiful,beautiful,1
3155,beaaaaaaaautiful,beautiful,1
3156,beautiiful,beautiful,1
3157,beaaaaaaaautiful,beautiful,1
3158,beautiiiiiiiful,beautiful,1
3159,beautifuuuuuuuuuul,beautiful,1
3160,beautttttttttttttiful,beautiful,1
3161,beautiiiiiiiiiiiiiiiful,beautiful,1
3162,beautifuuuuul,beautiful,1
3163,beauuuuuuuuuuuuuuutiful,beautiful,1
3164,beautttttttttttttttiful,beautiful,1
3165,beauttiful,beautiful,1
3166,beauuuuuuuuuuuutiful,beautiful,1
3167,beaaaautiful,beautiful,1
3168,beautifffffffffffffful,beautiful,1
3169,beautifffful,beautiful,1
3170,bbeautiful,beautiful,1
3171,beautifulllllllll,beautiful,1
3172,beaaaaaaaaaaaaaautiful,beautiful,1
3173,beautifuuuuuuuuuuul,beautiful,1
3174,beautifful,beautiful,1
3175,beautiiiiiiful,beautiful,1
3176,beautiiiiiiful,beautiful,1
3177,beauuuuuuuuutiful,beautiful,1
3178,beautifffffffful,beautiful,1
3179,beauttttttttttttiful,beautiful,1
3180,beauuuutiful,beautiful,1
3181,beauttttttttttttttiful,beautiful,1
3182,beautifffffffffffffful,beautiful,1
3183,beautifulllllllll,beautiful,1
3184,beeeeeautiful,beautiful,1
3185,beautiiiiiiiiiiiful,beautiful,1
3186,beauuuuuutiful,beautiful,1
3187,beaaaaautiful,beautiful,1
3188,beaaaaaautiful,beautiful,1
3189,beautiiiiiiiiiiiiiful,beautiful,1
3190,beautifffffffffful,beautiful,1
3191,beeeeeeeeautiful,beautiful,1
3192,beautiffffffffffful,beautiful,1
3193,beautifuul,beautiful,1
3194,beauuuuuuuuuuuutiful,beautiful,1
3195,beaaaaautiful,beautiful,1
3196,beautifuuuuuuuuuuuuul,beautiful,1
3197,beautiffffffffffful,beautiful,1
3198,beautiffffffffffffful,beautiful,1
3199,beautifuuuuuuuuuuuuuuul,beautiful,1
3200,beautifullll,beautiful,1
3201,beauuuuuuuuuuuuutiful,beautiful,1
3202,beautiffffffffffffful,beautiful,1
3203,beeeeeeeeeeeeeeeautiful,beautiful,1
3204,beeeeeeeeeeeeautiful,beautiful,1
3205,beautiffffffffful,beautiful,1
3206,beauuuuuuuuuuuuutiful,beautiful,1
3207,beautifffffffffful,beautiful,1
3208,beautifuuuuuuuuuul,beautiful,1
3209,beeeeeeeeeeautiful,beautiful,1
3210,beeeeeautiful,beautiful,1
3211,beautifulllll,beautiful,1
3212,beautiiiiiiiiiiiful,beautiful,1
3213,beautifffffffffffful,beautiful,1
3214,beeeeeeeeautiful,beautiful,1
3215,beautifulllllll,beautiful,1
3216,beautifffffffffffful,beautiful,1
3217,beauutiful,beautiful,1
3218,beautifulllllll,beautiful,1
3219,beauuuuuuuuuuuuuutiful,beautiful,1
3220,beautifuuuuuuuuuul,beautiful,1
3221,beautifulllllllllllllll,beautiful,1
3222,beautifuul,beautiful,1
3223,beauuuuuuuuuuuuuuutiful,beautiful,1
3224,beautifuuuuuuuuuuuuuuul,beautiful,1
3225,beautifullll,beautiful,1
3226,beaaaaaaaaaaaaautiful,beautiful,1
3227,beautiiiiiiiiful,beautiful,1
3228,beeeeeeeeeeeeeeeautiful,beautiful,1
3229,beaaaaautiful,beautiful,1
3230,beautttttttttiful,beautiful,1
3231,beeeeeautiful,beautiful,1
3232,beauttttttttttttttiful,beautiful,1
3233,beauuutiful,beautiful,1
3234,beauttttttttiful,beautiful,1
3235,beeeeeeeeautiful,beautiful,1
3236,beautifulll,beautiful,1
3237,beautiffffffffffful,beautiful,1
3238,beauutiful,beautiful,1
3239,bbbbbbbbbbbeautiful,beautiful,1
3240,beautifulllllllllll,beautiful,1
3241,beautifuuuuuuuuuuuuuul,beautiful,1
3242,beautifuuuuuuuuuuuul,beautiful,1
3243,beaaaaaaaautiful,beautiful,1
3244,beautiiiiiiiiiiiiiiful,beautiful,1
3245,beautifullllllll,beautiful,1
3246,beautifuuuuuuuuuuuuuul,beautiful,1
3247,beautifullllll,beautiful,1
3248,beaaaaaaaaaaaautiful,beautiful,1
3249,bbbbbbbeautiful,beautiful,1
3250,beaaaaaaautiful,beautiful,1
3251,beautifffffful,beautiful,1
3252,beautiffffffffful,beautiful,1
3253,beautiiful,beautiful,1
3254,beautttttttttttttiful,beautiful,1
3255,bbbbbbbbbbeautiful,beautiful,1
3256,beautifulllllllllllllll,beautiful,1
3257,beauuuuuuuutiful,beautiful,1
3258,beautttttiful,beautiful,1
3259,beautifuuuuuuuuul,beautiful,1
3260,bbbbbbeautiful,beautiful,1
3261,beautttttiful,beautiful,1
3262,beaaaaaaaaautiful,beautiful,1
3263,beautiffffffffffffful,beautiful,1
3264,beautiiiiiiiiiiiiful,beautiful,1
3265,beauuuuuutiful,beautiful,1
3266,beautifullllllllllllll,beautiful,1
3267,bbbbbbbbbbbbbbbeautiful,beautiful,1
3268,beautifful,beautiful,1
3269,beautiiful,beautiful,1
3270,beautiffful,beautiful,1
3271,beeeeeeeautiful,beautiful,1
3272,beauuuuuuuutiful,beautiful,1
3273,beauuuuuuuuuuutiful,beautiful,1
3274,bbbbbbbbbbbbbeautiful,beautiful,1
3275,beeeeeeeeeeeeeautiful,beautiful,1
3276,beauuuuuuuutiful,beautiful,1
3277,beaaaaautiful,beautiful,1
3278,beautttttttttttttttiful,beautiful,1
3279,beautifulllllllllllll,beautiful,1
3280,beautiiiiiiiiiiiiiiiful,beautiful,1
3281,beaautiful,beautiful,1
3282,beautifuuuuul,beautiful,1
3283,beeeeautiful,beautiful,1
3284,beauuuuuuuuuutiful,beautiful,1
3285,bbbbbbbbbbbbeautiful,beautiful,1
3286,bbbbbbbbeautiful,beautiful,1
3287,beautttttiful,beautiful,1
3288,beaaautiful,beautiful,1
3289,beautifuuuuuuuul,beautiful,1
3290,beautifful,beautiful,1
3291,beautifuuuuuuuuul,beautiful,1
3292,beautifffffffffful,beautiful,1
3293,beauuuuuuuuuuuuuutiful,beautiful,1
3294,beautiiiiiiful,beautiful,1
3295,bbbbeautiful,beautiful,1
3296,bbbbbbbbbeautiful,beautiful,1
3297,beautiiful,beautiful,1
3298,beaaaaaaaautiful,beautiful,1
3299,beautiiful,beautiful,1
3300,bbbbbbbbeautiful,beautiful,1
3301,beautifuuuuuuuuul,beautiful,1
3302,beeautiful,beautiful,1
3303,beauuuuutiful,beautiful,1
3304,beauuuuuuuuuutiful,beautiful,1
3305,beautiffffffful,beautiful,1
3306,beauttttttttttiful,beautiful,1
3307,beautiffffffffffful,beautiful,1
3308,bbbbbbbbbbbbeautiful,beautiful,1
3309,beaaaaaaaaaaaaautiful,beautiful,1
3310,bbbbeautiful,beautiful,1
3311,beautttttiful,beautiful,1
3312,beeeautiful,beautiful,1
3313,beautifuul,beautiful,1
3314,beautiffffffful,beautiful,1
3315,beeeeeeeeeeeeautiful,beautiful,1
3316,beautifuuuuuuuuuuuul,beautiful,1
3317,beaaautiful,beautiful,1
3318,beautiiful,beautiful,1
3319,beautttttttttiful,beautiful,1
3320,beaaaaaaaaaautiful,beautiful,1
3321,beautiffffffffffffful,beautiful,1
3322,beautifullllllllllllll,beautiful,1
3323,beautiiful,beautiful,1
3324,beauuuuuuuuuuuuuuutiful,beautiful,1
3325,beautiiiiiiiiiiiful,beautiful,1
3326,bbbbbbbbbbeautiful,beautiful,1
3327,beautifuuuuuuuuuuuuuuul,beautiful,1
3328,bbbbbbbbeautiful,beautiful,1
3329,beautifuuuuuuuuuul,beautiful,1
3330,beautifuuuuuuuuul,beautiful,1
3331,beaaaaaaaaaaaautiful,beautiful,1
3332,beaaaautiful,beautiful,1
3333,beautiffffffffful,beautiful,1
3334,beautifulllllllllllllll,beautiful,1
3335,beautifull,beautiful,1
3336,bbbeautiful,beautiful,1
3337,beeeeeeeeeautiful,beautiful,1
3338,bbbbbbbbbbbbbbeautiful,beautiful,1
3339,beautiiiiiiiful,beautiful,1
3340,bbbbbbbeautiful,beautiful,1
3341,beaaaaautiful,beautiful,1
3342,bbeautiful,beautiful,1
3343,bbbbbbbbbbbbbeautiful,beautiful,1
3344,beautiiiiiiiiiiiful,beautiful,1
3345,beauuuuuuuuuuuuuuutiful,beautiful,1
3346,beautifull,beautiful,1
3347,beaaaaaaaaaaaautiful,beautiful,1
3348,beaaaaaaaaaaaaautiful,beautiful,1
3349,beautifulllllllllllll,beautiful,1
3350,beautifffffffffful,beautiful,1
3351,beautiiiiiiiful,beautiful,1
3352,beautifuuul,beautiful,1
3353,beeeeeeautiful,beautiful,1
3354,beauttttttttttttiful,beautiful,1
3355,beautifuuuuuuuuuuuuuul,beautiful,1
3356,beauuuuuuuuuutiful,beautiful,1
3357,beautifullllllllllll,beautiful,1
3358,beautifulllllll,beautiful,1
3359,beautiiiiiiiiiiiiiiiful,beautiful,1
3360,beautifuuul,beautiful,1
3361,beautifffful,beautiful,1
3362,beautifulllllllllll,beautiful,1
3363,beaaaaaaaaaaautiful,beautiful,1
3364,bbbbbbbbbbeautiful,beautiful,1
3365,beautttttttiful,beautiful,1
3366,beautiffffffffful,beautiful,1
3367,beautiffffffffffffful,beautiful,1
3368,beauuuuuuuuuutiful,beautiful,1
3369,beautifulllllllllllllll,beautiful,1
3370,beaaaaaautiful,beautiful,1
3371,beaaaaaaaaaaaaautiful,beautiful,1
3372,bbbbbeautiful,beautiful,1
3373,beautifulllllllllllll,beautiful,1
3374,beautifulllllllllllllll,beautiful,1
3375,beautiiiiiiiful,beautiful,1
3376,beauttiful,beautiful,1
3377,bbbbbbbbbbbbeautiful,beautiful,1
3378,beautifuuuul,beautiful,1
3379,beaaaaaaaaaaaaaautiful,beautiful,1
3380,beautifuuuuuuuul,beautiful,1
3381,beauuuuuuuutiful,beautiful,1
3382,beautttttttttttttttiful,beautiful,1
3383,beautttttttttttiful,beautiful,1
3384,beautttttttttttiful,beautiful,1
3385,beauttttttttiful,beautiful,1
3386,beeeeautiful,beautiful,1
3387,beauuuuutiful,beautiful,1
3388,bbbbbbbbbbbbbbeautiful,beautiful,1
3389,beeeeeeautiful,beautiful,1
3390,beaaaaaaaaaaaautiful,beautiful,1
3391,beautifffffful,beautiful,1
3392,beautiiiiiiiiiiiiful,beautiful,1
3393,beauttttttttttttiful,beautiful,1
3394,beautifuuuuuul,beautiful,1
3395,beaautiful,beautiful,1
3396,beautifullllllllllllll,beautiful,1
3397,beautiffffffffffful,beautiful,1
3398,beauuuuuuuutiful,beautiful,1
3399,bbbbbbbbbbbbbbeautiful,beautiful,1
3400,beauttttttttttiful,beautiful,1
3401,beautifulllllllllllll,beautiful,1
3402,bbbbbbbbeautiful,beautiful,1
3403,beautifuuuul,beautiful,1
3404,beaaaaaaaaautiful,beautiful,1
3405,beeeeeeeeeautiful,beautiful,1
3406,bbbbeautiful,beautiful,1
3407,beaaautiful,beautiful,1
3408,beaaaaaaaaaaaautiful,beautiful,1
3409,beautifullllllllllllll,beautiful,1
3410,beaaaaaaaaautiful,beautiful,1
3411,beautttttiful,beautiful,1
3412,beauuuuuutiful,beautiful,1
3413,beautttttiful,beautiful,1
3414,beaaaaaaaaaaaaautiful,beautiful,1
3415,beeeeeeeeeeeautiful,beautiful,1
3416,beautttiful,beautiful,1
3417,beautifuuuuuuuuuuuuul,beautiful,1
3418,beautifuuuuuuuuuuuul,beautiful,1
3419,beauuuuuuuuuuuuutiful,beautiful,1
3420,beautiiiiiiiiiiiiful,beautiful,1
3421,beautttttttttttiful,beautiful,1
3422,bbbbbbbbbeautiful,beautiful,1
3423,beautiiiiiiiiiiiiful,beautiful,1
3424,beautifffffffffful,beautiful,1
3425,beeeeeeautiful,beautiful,1
3426,bbbbbbbbbbbbeautiful,beautiful,1
3427,beauuutiful,beautiful,1
3428,beautiffffful,beautiful,1
3429,beaaaaaautiful,beautiful,1
3430,beautiffffffffffffffful,beautiful,1
3431,beautifffful,beautiful,1
3432,bbbbbbbbeautiful,beautiful,1
3433,beautifullllllllllllll,beautiful,1
3434,beautifuuuuuuuuuuul,beautiful,1
3435,beauttiful,beautiful,1
3436,beautiffffffffful,beautiful,1
3437,beautifulllllllll,beautiful,1
3438,beautiiiful,beautiful,1
3439,beauttttiful,beautiful,1
3440,beautiiful,beautiful,1
3441,beautiiiiiiiiiful,beautiful,1
3442,beautifffffffffful,beautiful,1
3443,beautttttttttttttttiful,beautiful,1
3444,bbbbbbbbbbbbeautiful,beautiful,1
3445,bbbbeautiful,beautiful,1
3446,beaaautiful,beautiful,1
3447,beauuuuuuuuuuuuuutiful,beautiful,1
3448,beautttttttttttttttiful,beautiful,1
3449,bbbbbbbbbbbbbbeautiful,beautiful,1
3450,beautifulll,beautiful,1
3451,beeeeeeeeeeeeeautiful,beautiful,1
3452,beauuuuuuuutiful,beautiful,1
3453,beautttttttttiful,beautiful,1
3454,beautifulllllllllllll,beautiful,1
3455,beautifffffffffffffful,beautiful,1
3456,beeeeeeeeeeeautiful,beautiful,1
3457,beauttiful,beautiful,1
3458,bbbbbbbbbbbbbbbeautiful,beautiful,1
3459,beeeeeeeeeeeeeeautiful,beautiful,1
3460,beauuuutiful,beautiful,1
3461,bbbbeautiful,beautiful,1
3462,bbbbbbbbeautiful,beautiful,1
3463,beeeeeeeeeeeeeeeautiful,beautiful,1
3464,beeeeeeeeeeeeeautiful,beautiful,1
3465,beautifffffffffffful,beautiful,1
3466,bbbbbbbbbbbbbbeautiful,beautiful,1
3467,bbbbbbbbbbeautiful,beautiful,1
3468,bbbbbbbbbbeautiful,beautiful,1
3469,beautifuuuuuuuuuuuuuul,beautiful,1
3470,beautifuuuuuuuuuuuuul,beautiful,1
3471,beautttttiful,beautiful,1
3472,beautifful,beautiful,1
3473,beautifuuuuuuuuuul,beautiful,1
3474,beaaaaaaaaaautiful,beautiful,1
3475,bbbbbbbeautiful,beautiful,1
3476,beautiiiiiful,beautiful,1
3477,beautifulllllllll,beautiful,1
3478,beautifulllllllllllllll,beautiful,1
3479,beauttttiful,beautiful,1
3480,beautttttttttttttiful,beautiful,1
3481,beautttttttttttttttiful,beautiful,1
3482,bbbbbbbbbeautiful,beautiful,1
3483,beeeautiful,beautiful,1
3484,beaaaautiful,beautiful,1
3485,beautiiiiiiiful,beautiful,1
3486,beautttiful,beautiful,1
3487,beaaaaaaaaaaaaaautiful,beautiful,1
3488,beeeeeeeeeeeeeeautiful,beautiful,1
3489,beautifuuuuuul,beautiful,1
3490,bbbbbbbbbeautiful,beautiful,1
3491,beauuuuuuuuuuuuuuutiful,beautiful,1
3492,beauuuuuuuutiful,beautiful,1
3493,beautifulllllllllllll,beautiful,1
3494,beautiffffffffffffffful,beautiful,1
3495,beautifuuul,beautiful,1
3496,beeeeautiful,beautiful,1
3497,bbbbbbbbbeautiful,beautiful,1
3498,beeeeeeautiful,beautiful,1
3499,beauttttttttiful,beautiful,1
3500,beaaaaaaaaaautiful,beautiful,1
3501,beeautiful,beautiful,1
3502,beauuuuuuuuuuuuuutiful,beautiful,1
3503,bbbbbbeautiful,beautiful,1
3504,beeeeeeeautiful,beautiful,1
